,name,team,date,location,opponent,minutes,made_two_point_field_goals,made_three_point_field_goals,made_free_throws,rebounds,assists,blocks,steals,turnovers,recent_average,fantasy_points,fantasy_points_8_9,predicted_points,actual_points
179,J.J. Redick,NEW ORLEANS PELICANS,2020-02-28,HOME,CLEVELAND CAVALIERS,25.70310592932662,1.848962404894909,2.174167470063509,2.364189166162878,2.3773623071514827,2.826265799435423,0.24741861663445164,0.7145837236704788,1.4376102117443885,20.99525,0,21.699553693883722,21.125246663048543,4.2
180,Moritz Wagner,WASHINGTON WIZARDS,2020-02-28,AWAY,UTAH JAZZ,19.446366813636867,1.7963759045544787,0.34035561600966613,2.082317250218425,4.37567733603659,1.748781353001149,0.4218714020022185,0.5681768897149424,0.840900834339847,16.854499999999998,0,17.162606296561844,16.699364780913648,3.7
181,Thon Maker,DETROIT PISTONS,2020-02-28,AWAY,PHOENIX SUNS,24.09389048079322,2.3544033490734453,0.7966427085878873,1.1540409707962818,4.901767288389982,1.420028028712837,0.8665429048156308,0.7126692541407547,1.1409331595463037,20.198249999999998,0,20.05380823616352,19.861641901166923,6.3
182,Dennis Schröder,OKLAHOMA CITY THUNDER,2020-02-28,AWAY,MILWAUKEE BUCKS,28.15791566854684,4.306217970618139,1.5008351466624985,3.3023048659488445,3.5607812247583857,4.197394624472199,0.12200565195981916,0.8164542544567175,1.9306685693154217,26.665000000000003,0,28.170844759714498,27.87098680352517,10.2
183,Sterling Brown,MILWAUKEE BUCKS,2020-02-28,HOME,OKLAHOMA CITY THUNDER,17.450563778405243,0.8921011047928534,0.8061642600951712,0.40624151412810244,2.427596510241147,0.6631498797519294,0.3021893217655503,0.4599715298724238,0.44515457159524974,8.498999999999999,0,11.519533891872022,10.358105119235265,15.2
184,Derrick Walton,DETROIT PISTONS,2020-02-28,AWAY,PHOENIX SUNS,14.501350396205927,0.10637471562002661,0.332296149686885,0.004187428809027413,0.5036027645805262,0.5092564317107512,0.03761878276120854,0.33239625415137836,0.20277610369265986,2.7645000000000004,0,4.528629252123153,3.4893022812175944,4.2
185,Gary Harris,DENVER NUGGETS,2020-02-28,AWAY,LOS ANGELES CLIPPERS,25.077058426225367,2.600971752868287,1.2495940466875752,1.5293027801454064,3.1772976177133456,2.056220863310338,0.12245313519697021,0.8104812494655946,1.0881578519273551,17.9315,0,18.685457087408754,19.087762164226564,9.9
186,Kelan Martin,MINNESOTA TIMBERWOLVES,2020-02-28,AWAY,ORLANDO MAGIC,21.63933048564025,1.8693298690130264,1.4302302722910283,1.8168550550742175,3.3282415188389045,1.568097532587469,0.42314269010995265,0.5966904169728409,1.0208837220843892,18.03375,0,18.17214197763428,18.230857330625238,7.199999999999999
187,Vlatko Čančar,DENVER NUGGETS,2020-02-28,AWAY,LOS ANGELES CLIPPERS,16.627850041827774,0.5676314013527967,0.4059471518111783,0.12334190061575291,1.4480389135636658,0.33471799144297965,0.17014716329377627,0.33409444932925236,0.15381864199274414,4.656499999999999,0,6.634689943830757,6.07507603807209,4.4
188,Ian Mahinmi,WASHINGTON WIZARDS,2020-02-28,AWAY,UTAH JAZZ,19.446980132445265,2.132481630342715,0.22568937208191242,1.2042667258427469,4.147514654191424,1.0559104580718635,0.4854857627006015,0.8222854410480109,0.8038908030800518,17.045749999999998,0,16.10985808752194,15.826604183077205,14.0
189,Matt Thomas,TORONTO RAPTORS,2020-02-28,HOME,CHARLOTTE HORNETS,18.912044766996512,0.6776117014470193,1.209659115050733,0.02548211652456097,1.968814110498754,1.080171646793374,0.121710537264477,0.5538689889174488,0.17033364363708747,10.46,0,10.897291923233738,10.848922202268055,4.2
190,Delon Wright,DALLAS MAVERICKS,2020-02-28,AWAY,MIAMI HEAT,22.40225174619453,2.2495036253528164,0.703431577069578,1.2357273962773774,2.9685636113813487,3.2080739418810986,0.2633255235014751,0.776523900690655,1.0926916845712968,18.4115,0,18.207100067263124,18.24627321267611,5.9
191,Jordan McRae,DENVER NUGGETS,2020-02-28,AWAY,LOS ANGELES CLIPPERS,20.68991248408347,1.1442413623245464,0.9237961655802567,1.167466443249567,2.628423024475242,1.8429272150954317,0.3364831450283523,0.5813655193124738,0.7972747059767165,13.472249999999999,0,14.54933399466833,14.10210740369863,3.0
192,Isaac Bonga,WASHINGTON WIZARDS,2020-02-28,AWAY,UTAH JAZZ,19.271679407705832,0.9867075107298744,0.5958253473742783,0.5682666184006147,3.844242781154602,0.9722056380459168,0.5448636329102055,0.6490721844236167,0.41709402103516746,13.600249999999999,0,13.662341094683175,13.565270907403896,6.8
193,Terence Davis,TORONTO RAPTORS,2020-02-28,HOME,CHARLOTTE HORNETS,25.76885418311509,2.1039398127025324,2.008709312048598,1.0480212151275472,4.172118676018224,1.4975524873188384,0.3831983028141064,0.7664186170916041,0.9344043893315614,18.76375,0,21.083693529631308,21.049346289264097,8.3
194,Dorian Finney-Smith,DALLAS MAVERICKS,2020-02-28,AWAY,MIAMI HEAT,24.769012238577762,1.799123177476253,1.4500027115738021,1.0195794764833679,4.671233155065485,1.3436028939853526,0.870068347867405,0.7240191861160632,0.8189676227880813,21.338500000000003,0,20.582356079840697,20.552013072376212,9.6
195,Rodions Kurucs,BROOKLYN NETS,2020-02-28,AWAY,ATLANTA HAWKS,19.18130643362107,0.7784328893056571,0.9516381354559829,0.2836708426613954,2.5879977323265733,0.7760153854174142,0.10206038852131005,0.6185213989151812,0.5482093098088741,10.08025,0,10.677326157604064,10.578607437059267,3.0
196,Boban Marjanović,DALLAS MAVERICKS,2020-02-28,AWAY,MIAMI HEAT,16.57405315484883,1.103187701936696,0.3672433505491724,0.46887193484856704,1.6722726307877946,0.3603757480347851,0.14566376851177382,0.26075041229094637,0.15317007681312073,6.5497499999999995,0,8.188222250694785,7.3903406349620475,0.0
197,Michael Kidd-Gilchrist,DALLAS MAVERICKS,2020-02-28,AWAY,MIAMI HEAT,16.670352801946194,0.3668343403693653,0.175614296149214,0.0,2.300982236540076,0.5039543187894928,0.27071439046070706,0.37724964012661,0.042544692218922105,5.99225,0,7.459734163224731,6.678969130761731,2.9
198,Deonte Burton,OKLAHOMA CITY THUNDER,2020-02-28,AWAY,MILWAUKEE BUCKS,18.2799742139364,1.1661240651384623,0.518126632594183,0.3234771814237672,1.6635073120697024,0.474637417750796,0.4305484986773701,0.4062817720140132,0.21266472863160688,7.930999999999999,0,9.699549386443763,9.21609619403562,11.2
199,Rondae Hollis-Jefferson,TORONTO RAPTORS,2020-02-28,HOME,CHARLOTTE HORNETS,21.502446884005515,3.3020107232828235,0.14232200661389638,1.8090481295929486,5.20919512154641,2.366016655866357,0.7652801441431216,0.8026711850319928,1.1775116533309316,21.09725,0,21.78766989705534,22.16643705984992,15.299999999999997
200,Frank Jackson,NEW ORLEANS PELICANS,2020-02-28,HOME,CLEVELAND CAVALIERS,17.116004367776856,0.7084249548106752,0.6613388842276408,0.8337648224937967,1.316688688906182,1.0288684793541802,0.16807884470613751,0.4307078606571039,0.6301032081037389,8.26825,0,9.543725291110732,8.524217438502744,4.4
201,Paul Millsap,DENVER NUGGETS,2020-02-28,AWAY,LOS ANGELES CLIPPERS,26.04624559464937,2.828142595604893,1.260111259418934,1.5385354026032556,5.601293786742313,1.9945814507696664,0.5980441040866564,0.7743453191186067,1.189881043855829,25.389500000000005,0,23.528599411728166,23.615866318075078,7.6
202,Wilson Chandler,BROOKLYN NETS,2020-02-28,AWAY,ATLANTA HAWKS,22.522381095920437,0.8006039679959303,1.5328893827958343,0.5656718287213129,4.050582327238922,1.0739986134758959,0.6192304046591128,0.6657686114303418,0.7748512928538527,15.285249999999998,0,16.163266410056433,16.317390381415738,4.6
203,Patrick Patterson,LOS ANGELES CLIPPERS,2020-02-28,HOME,DENVER NUGGETS,15.693959284099643,0.26013656044013095,0.6333265214322212,0.3918046999831358,1.1221248164394104,0.5722379386947991,0.053132712066219674,0.28074928271740146,0.20601900441097523,5.5695,0,7.1825688526263605,5.812591052869441,0.19999999999999996
204,Isaiah Roby,OKLAHOMA CITY THUNDER,2020-02-28,AWAY,MILWAUKEE BUCKS,15.02694056678259,0.11918888710388306,0.11824494396880118,0.0,0.8688192774650177,0.3001655229720504,0.052515223928290465,0.33902145131164757,0.0,0.473,0,4.063417275666666,3.260554049250081,0.19999999999999996
205,Yuta Watanabe,MEMPHIS GRIZZLIES,2020-02-28,HOME,SACRAMENTO KINGS,15.34635045006522,0.5764964292040975,0.22683169361944575,0.1468718497355571,0.9074000943524133,0.4957856314845034,0.05113565894412883,0.336235662448734,0.2713552094836458,4.144,0,5.61382393037691,4.703677104146683,0.0
206,Treveon Graham,ATLANTA HAWKS,2020-02-28,HOME,BROOKLYN NETS,17.53501958922352,0.693651725616534,0.4110895013722896,0.12026202013928511,2.1347203525450036,0.6188210399589703,0.3129516590800615,0.5008953715329295,0.5630891175330432,8.289749999999998,0,9.027798105473273,8.109181932787612,8.1
207,Hamidou Diallo,OKLAHOMA CITY THUNDER,2020-02-28,AWAY,MILWAUKEE BUCKS,18.868357176482867,1.4057911453103118,0.30473665963718294,0.15657410769417737,2.932671580713261,0.6131762870395002,0.2910345058351139,0.5169970977221754,0.37304554395954814,8.0935,0,10.684559949689778,10.372385971353832,8.6
208,Kevin Hervey,OKLAHOMA CITY THUNDER,2020-02-28,AWAY,MILWAUKEE BUCKS,15.81317233106658,0.13977726575819394,0.4861767622135849,0.0,0.4156067288273439,0.22297389217474417,0.04095133353660992,0.3488717940547741,0.0,0.525,0,4.3175452185275205,3.7407431137862233,2.0
209,Brook Lopez,MILWAUKEE BUCKS,2020-02-28,HOME,OKLAHOMA CITY THUNDER,25.22762042351441,3.5318459943451224,1.645845844602309,2.8013203384556746,5.011882407155029,2.1457270934942754,1.6221467804566512,0.956410040552127,1.4697731407682872,29.58025,0,30.10536306735145,30.30129671203834,11.4
210,Patrick McCaw,TORONTO RAPTORS,2020-02-28,HOME,CHARLOTTE HORNETS,18.418641396349827,0.8018674753077769,0.6597015054548251,0.27218650353061813,2.3066858420911416,1.5518047877113588,0.16787181818603028,0.7312881106869751,0.5075376841936631,11.0335,0,11.33474657233959,11.140698265012409,6.8
211,Chris Chiozza,BROOKLYN NETS,2020-02-28,AWAY,ATLANTA HAWKS,15.758908211028478,0.2886364247351422,0.4392583371730205,0.0,0.802553276832285,0.9244491788232493,0.015336175560447089,0.4319844921206752,0.3709795141031722,3.768,0,6.224813486733176,5.215768050363156,-2.0
