,name,team,date,location,opponent,minutes,made_two_point_field_goals,made_three_point_field_goals,made_free_throws,rebounds,assists,blocks,steals,turnovers,recent_average
155,Daniel Gafford,CHICAGO BULLS,2020-01-02,HOME,UTAH JAZZ,0.0,2.1097,0.766,1.0441,3.495,2.06,0.329,0.7926000000000001,0.329,0.0
156,Justin Holiday,INDIANA PACERS,2020-01-02,HOME,DENVER NUGGETS,0.0,2.3369,0.766,1.0441,3.495,2.06,0.329,0.5991000000000001,0.329,0.0
157,Damion Lee,GOLDEN STATE WARRIORS,2020-01-02,AWAY,MINNESOTA TIMBERWOLVES,0.0,2.6209000000000007,0.766,1.373,3.495,2.06,0.329,0.5346000000000001,0.329,0.0
158,Chris Silva,MIAMI HEAT,2020-01-02,HOME,TORONTO RAPTORS,0.0,2.2090999999999994,0.766,1.0441,3.495,2.06,0.329,0.6636000000000001,0.329,0.0
159,Coby White,CHICAGO BULLS,2020-01-02,HOME,UTAH JAZZ,0.0,2.1097,0.766,1.0441,3.495,2.06,0.329,0.7926000000000001,0.329,0.0
160,Shaquille Harrison,CHICAGO BULLS,2020-01-02,HOME,UTAH JAZZ,0.0,2.1097,0.766,1.0441,3.495,2.06,0.329,0.7926000000000001,0.329,0.0
161,Denzel Valentine,CHICAGO BULLS,2020-01-02,HOME,UTAH JAZZ,0.0,2.1097,0.766,1.0441,3.495,2.06,0.329,0.7926000000000001,0.329,0.0
162,Kyle Anderson,MEMPHIS GRIZZLIES,2020-01-02,AWAY,SACRAMENTO KINGS,0.0,2.5214999999999996,0.766,1.373,3.495,2.06,0.329,0.5475,0.329,0.0
163,Terrance Ferguson,OKLAHOMA CITY THUNDER,2020-01-02,AWAY,SAN ANTONIO SPURS,0.0,2.5001999999999995,0.766,1.373,3.495,2.06,0.329,0.483,0.329,0.0
164,Fred VanVleet,TORONTO RAPTORS,2020-01-02,AWAY,MIAMI HEAT,0.0,2.2445999999999993,0.766,1.373,3.495,2.06,0.329,0.7538999999999999,0.329,0.0
165,Harry Giles,SACRAMENTO KINGS,2020-01-02,HOME,MEMPHIS GRIZZLIES,0.0,2.3297999999999996,0.766,1.0441,3.495,2.06,0.329,0.7281000000000001,0.329,0.0
166,Miles Bridges,CHARLOTTE HORNETS,2020-01-02,AWAY,CLEVELAND CAVALIERS,0.0,2.9545999999999992,0.766,1.373,3.495,2.06,0.329,0.6377999999999998,0.329,0.0
167,Ky Bowman,GOLDEN STATE WARRIORS,2020-01-02,AWAY,MINNESOTA TIMBERWOLVES,0.0,2.6209000000000007,0.766,1.373,3.495,2.06,0.329,0.5346000000000001,0.329,0.0
168,Matthew Dellavedova,CLEVELAND CAVALIERS,2020-01-02,HOME,CHARLOTTE HORNETS,0.0,2.5924999999999994,0.766,1.0441,3.495,2.06,0.329,0.4701000000000001,0.329,0.0
169,Tyus Jones,MEMPHIS GRIZZLIES,2020-01-02,AWAY,SACRAMENTO KINGS,0.0,2.5214999999999996,0.766,1.373,3.495,2.06,0.329,0.5475,0.329,0.0
170,Jalen Brunson,DALLAS MAVERICKS,2020-01-02,HOME,BROOKLYN NETS,0.0,2.3937,0.766,1.0441,3.495,2.06,0.329,0.741,0.329,0.0
171,Terence Davis,TORONTO RAPTORS,2020-01-02,AWAY,MIAMI HEAT,0.0,2.2445999999999993,0.766,1.373,3.495,2.06,0.329,0.7538999999999999,0.329,0.0
172,Alec Burks,GOLDEN STATE WARRIORS,2020-01-02,AWAY,MINNESOTA TIMBERWOLVES,0.0,2.6209000000000007,0.766,1.373,3.495,2.06,0.329,0.5346000000000001,0.329,0.0
173,Henry Ellenson,BROOKLYN NETS,2020-01-02,AWAY,DALLAS MAVERICKS,1.4333333333333333,2.4646999999999997,0.766,1.373,4.0698,2.592,0.253,0.7022999999999998,0.253,3.9
174,Jarrett Culver,MINNESOTA TIMBERWOLVES,2020-01-02,HOME,GOLDEN STATE WARRIORS,0.0,2.3795,0.766,1.0441,3.495,2.06,0.329,0.6893999999999999,0.329,0.0
175,Hamidou Diallo,OKLAHOMA CITY THUNDER,2020-01-02,AWAY,SAN ANTONIO SPURS,0.0,2.5001999999999995,0.766,1.373,3.495,2.06,0.329,0.483,0.329,0.0
176,Goga Bitadze,INDIANA PACERS,2020-01-02,HOME,DENVER NUGGETS,0.0,2.3369,0.766,1.0441,3.495,2.06,0.329,0.5991000000000001,0.329,0.0
177,Tim Frazier,DETROIT PISTONS,2020-01-02,AWAY,LOS ANGELES CLIPPERS,0.0,2.5214999999999996,0.766,1.373,3.495,2.06,0.329,0.7022999999999998,0.329,0.0
178,Kelly Olynyk,MIAMI HEAT,2020-01-02,HOME,TORONTO RAPTORS,0.0,2.2090999999999994,0.766,1.0441,3.495,2.06,0.329,0.6636000000000001,0.329,0.0
179,Justin James,SACRAMENTO KINGS,2020-01-02,HOME,MEMPHIS GRIZZLIES,0.0,2.3297999999999996,0.766,1.0441,3.495,2.06,0.329,0.7281000000000001,0.329,0.0
180,Jordan Bell,MINNESOTA TIMBERWOLVES,2020-01-02,HOME,GOLDEN STATE WARRIORS,0.0,2.3795,0.766,1.0441,3.495,2.06,0.329,0.6893999999999999,0.329,0.0
181,Jordan McLaughlin,MINNESOTA TIMBERWOLVES,2020-01-02,HOME,GOLDEN STATE WARRIORS,0.0,2.3795,0.766,1.0441,3.495,2.06,0.329,0.6893999999999999,0.329,0.0
182,Solomon Hill,MEMPHIS GRIZZLIES,2020-01-02,AWAY,SACRAMENTO KINGS,0.0,2.5214999999999996,0.766,1.373,3.495,2.06,0.329,0.5475,0.329,0.0
183,Doug McDermott,INDIANA PACERS,2020-01-02,HOME,DENVER NUGGETS,0.0,2.3369,0.766,1.0441,3.495,2.06,0.329,0.5991000000000001,0.329,0.0
184,Trey Lyles,SAN ANTONIO SPURS,2020-01-02,HOME,OKLAHOMA CITY THUNDER,0.0,2.202,0.766,1.0441,3.495,2.06,0.329,0.5732999999999998,0.329,0.0
185,Louis King,DETROIT PISTONS,2020-01-02,AWAY,LOS ANGELES CLIPPERS,0.0,2.5214999999999996,0.766,1.373,3.495,2.06,0.329,0.7022999999999998,0.329,0.0
186,Courtney Lee,DALLAS MAVERICKS,2020-01-02,HOME,BROOKLYN NETS,0.0,2.3937,0.766,1.0441,3.495,2.06,0.329,0.741,0.329,0.0
187,Johnathan Motley,LOS ANGELES CLIPPERS,2020-01-02,HOME,DETROIT PISTONS,0.0,2.3582,0.766,1.0441,3.495,2.06,0.329,0.6507000000000002,0.329,0.0
188,Grayson Allen,MEMPHIS GRIZZLIES,2020-01-02,AWAY,SACRAMENTO KINGS,0.0,2.5214999999999996,0.766,1.373,3.495,2.06,0.329,0.5475,0.329,0.0
189,Malik Monk,CHARLOTTE HORNETS,2020-01-02,AWAY,CLEVELAND CAVALIERS,0.0,2.9545999999999992,0.766,1.373,3.495,2.06,0.329,0.6377999999999998,0.329,0.0
190,Stanley Johnson,TORONTO RAPTORS,2020-01-02,AWAY,MIAMI HEAT,0.0,2.2445999999999993,0.766,1.373,3.495,2.06,0.329,0.7538999999999999,0.329,0.0
191,Abdel Nader,OKLAHOMA CITY THUNDER,2020-01-02,AWAY,SAN ANTONIO SPURS,0.0,2.5001999999999995,0.766,1.373,3.495,2.06,0.329,0.483,0.329,0.0
192,Josh Reaves,DALLAS MAVERICKS,2020-01-02,HOME,BROOKLYN NETS,0.6648333333333334,2.548668,0.766,1.027688,3.495,2.06,0.329,0.741,0.329,0.0
193,Patrick McCaw,TORONTO RAPTORS,2020-01-02,AWAY,MIAMI HEAT,0.0,2.2445999999999993,0.766,1.373,3.495,2.06,0.329,0.7538999999999999,0.329,0.0
194,Derrick Walton,LOS ANGELES CLIPPERS,2020-01-02,HOME,DETROIT PISTONS,0.0,2.3582,0.766,1.0441,3.495,2.06,0.329,0.6507000000000002,0.329,0.0
195,Jaylen Nowell,MINNESOTA TIMBERWOLVES,2020-01-02,HOME,GOLDEN STATE WARRIORS,0.0,2.3795,0.766,1.0441,3.495,2.06,0.329,0.6893999999999999,0.329,0.0
196,Dwight Powell,DALLAS MAVERICKS,2020-01-02,HOME,BROOKLYN NETS,0.0,2.3937,0.766,1.0441,3.495,2.06,0.329,0.741,0.329,0.0
197,Bryn Forbes,SAN ANTONIO SPURS,2020-01-02,HOME,OKLAHOMA CITY THUNDER,0.0,2.202,0.766,1.0441,3.495,2.06,0.329,0.5732999999999998,0.329,0.0
198,Patty Mills,SAN ANTONIO SPURS,2020-01-02,HOME,OKLAHOMA CITY THUNDER,0.0,2.202,0.766,1.0441,3.495,2.06,0.329,0.5732999999999998,0.329,0.0
199,Anthony Davis,LOS ANGELES LAKERS,2020-01-03,HOME,NEW ORLEANS PELICANS,33.26616666666667,6.933484,1.6006,7.558808,9.076671,3.1206400000000003,2.3170200000000003,1.1063699999999999,2.3170200000000003,54.288
200,James Harden,HOUSTON ROCKETS,2020-01-03,HOME,PHILADELPHIA 76ERS,0.0,2.415,0.766,1.0441,3.495,2.06,0.329,0.7281000000000001,0.329,0.0
201,Ben Simmons,PHILADELPHIA 76ERS,2020-01-03,AWAY,HOUSTON ROCKETS,0.0,2.4646999999999997,0.766,1.373,3.495,2.06,0.329,0.612,0.329,0.0
202,Clint Capela,HOUSTON ROCKETS,2020-01-03,HOME,PHILADELPHIA 76ERS,0.0,2.415,0.766,1.0441,3.495,2.06,0.329,0.7281000000000001,0.329,0.0
203,Damian Lillard,PORTLAND TRAIL BLAZERS,2020-01-03,AWAY,WASHINGTON WIZARDS,0.0,2.6919000000000004,0.766,1.373,3.495,2.06,0.329,0.6507000000000002,0.329,0.0
204,Hassan Whiteside,PORTLAND TRAIL BLAZERS,2020-01-03,AWAY,WASHINGTON WIZARDS,35.25833333333333,7.265844000000001,0.81736,2.464732,10.835526,2.83516,1.98878,0.7930800000000002,1.98878,47.61299999999999
205,Danny Green,LOS ANGELES LAKERS,2020-01-03,HOME,NEW ORLEANS PELICANS,0.0,2.5995999999999997,0.766,1.0441,3.495,2.06,0.329,0.6893999999999999,0.329,0.0
206,Kelly Oubre,PHOENIX SUNS,2020-01-03,HOME,NEW YORK KNICKS,34.71216666666667,4.918656,1.7525400000000002,2.3447250000000004,5.5125779999999995,2.9543200000000005,0.6574,1.05345,0.6574,26.144
207,Devin Booker,PHOENIX SUNS,2020-01-03,HOME,NEW YORK KNICKS,37.74,5.525844000000001,2.04786,3.795781,4.621608,6.2096,0.18004000000000003,0.91785,0.18004000000000003,36.99400000000001
208,Jordan McRae,WASHINGTON WIZARDS,2020-01-03,HOME,PORTLAND TRAIL BLAZERS,0.0,2.4505,0.766,1.0441,3.495,2.06,0.329,0.6248999999999999,0.329,0.0
209,Jimmy Butler,MIAMI HEAT,2020-01-03,AWAY,ORLANDO MAGIC,33.856,7.16894,0.9051,6.240941000000001,6.359685,4.92156,0.88896,0.8940300000000001,0.88896,40.355000000000004
210,Marcus Morris,NEW YORK KNICKS,2020-01-03,AWAY,PHOENIX SUNS,0.0,2.777099999999999,0.766,1.373,3.495,2.06,0.329,0.8442000000000002,0.329,0.0
211,Lonzo Ball,NEW ORLEANS PELICANS,2020-01-03,AWAY,LOS ANGELES LAKERS,0.0,2.3795,0.766,1.373,3.495,2.06,0.329,0.7926000000000001,0.329,0.0
212,Terrence Ross,ORLANDO MAGIC,2020-01-03,HOME,MIAMI HEAT,0.0,2.2445999999999993,0.766,1.0441,3.495,2.06,0.329,0.7538999999999999,0.329,0.0
213,Derrick Favors,NEW ORLEANS PELICANS,2020-01-03,AWAY,LOS ANGELES LAKERS,0.0,2.3795,0.766,1.373,3.495,2.06,0.329,0.7926000000000001,0.329,0.0
214,LeBron James,LOS ANGELES LAKERS,2020-01-03,HOME,NEW ORLEANS PELICANS,35.379,5.425808,2.52294,4.463743000000001,6.192608999999999,6.53316,0.49124000000000007,0.73008,0.49124000000000007,51.986999999999995
215,CJ McCollum,PORTLAND TRAIL BLAZERS,2020-01-03,AWAY,WASHINGTON WIZARDS,0.0,2.6919000000000004,0.766,1.373,3.495,2.06,0.329,0.6507000000000002,0.329,0.0
216,Nikola Vučević,ORLANDO MAGIC,2020-01-03,HOME,MIAMI HEAT,0.0,2.2445999999999993,0.766,1.0441,3.495,2.06,0.329,0.7538999999999999,0.329,0.0
217,Marcus Smart,BOSTON CELTICS,2020-01-03,HOME,ATLANTA HAWKS,0.0,2.6919000000000004,0.766,1.0441,3.495,2.06,0.329,0.9087000000000002,0.329,0.0
218,Jaylen Brown,BOSTON CELTICS,2020-01-03,HOME,ATLANTA HAWKS,0.0,2.6919000000000004,0.766,1.0441,3.495,2.06,0.329,0.9087000000000002,0.329,0.0
219,Trae Young,ATLANTA HAWKS,2020-01-03,AWAY,BOSTON CELTICS,0.0,2.2588,0.766,1.373,3.495,2.06,0.329,0.5475,0.329,0.0
220,Bobby Portis,NEW YORK KNICKS,2020-01-03,AWAY,PHOENIX SUNS,0.0,2.777099999999999,0.766,1.373,3.495,2.06,0.329,0.8442000000000002,0.329,0.0
221,Tobias Harris,PHILADELPHIA 76ERS,2020-01-03,AWAY,HOUSTON ROCKETS,0.0,2.4646999999999997,0.766,1.373,3.495,2.06,0.329,0.612,0.329,0.0
222,Bam Adebayo,MIAMI HEAT,2020-01-03,AWAY,ORLANDO MAGIC,32.705666666666666,6.5453019999999995,0.84304,6.7545850000000005,7.802256,5.40216,1.07422,0.9686100000000002,1.07422,47.168
223,Deandre Ayton,PHOENIX SUNS,2020-01-03,HOME,NEW YORK KNICKS,32.97683333333333,7.910258000000001,0.81736,1.9541750000000002,10.320597,2.6997999999999998,1.7867199999999999,0.8059800000000001,1.7867199999999999,41.521
224,Aron Baynes,PHOENIX SUNS,2020-01-03,HOME,NEW YORK KNICKS,0.0,2.6776999999999997,0.766,1.0441,3.495,2.06,0.329,0.6636000000000001,0.329,0.0
225,Joel Embiid,PHILADELPHIA 76ERS,2020-01-03,AWAY,HOUSTON ROCKETS,0.0,2.4646999999999997,0.766,1.373,3.495,2.06,0.329,0.612,0.329,0.0
226,Kevin Huerter,ATLANTA HAWKS,2020-01-03,AWAY,BOSTON CELTICS,0.0,2.2588,0.766,1.373,3.495,2.06,0.329,0.5475,0.329,0.0
227,Garrison Mathews,WASHINGTON WIZARDS,2020-01-03,HOME,PORTLAND TRAIL BLAZERS,11.638333333333332,1.9944380000000006,1.31598,1.710693,3.6559440000000003,2.44304,0.30772,0.7164299999999999,0.30772,7.182
228,Carmelo Anthony,PORTLAND TRAIL BLAZERS,2020-01-03,AWAY,WASHINGTON WIZARDS,35.321000000000005,4.577318000000002,1.73756,3.126096,6.073329,2.49168,0.6387,0.9252900000000002,0.6387,27.682
229,Enes Kanter,BOSTON CELTICS,2020-01-03,HOME,ATLANTA HAWKS,0.0,2.6919000000000004,0.766,1.0441,3.495,2.06,0.329,0.9087000000000002,0.329,0.0
230,Gordon Hayward,BOSTON CELTICS,2020-01-03,HOME,ATLANTA HAWKS,0.0,2.6919000000000004,0.766,1.0441,3.495,2.06,0.329,0.9087000000000002,0.329,0.0
231,Daniel Theis,BOSTON CELTICS,2020-01-03,HOME,ATLANTA HAWKS,0.0,2.6919000000000004,0.766,1.0441,3.495,2.06,0.329,0.9087000000000002,0.329,0.0
232,John Collins,ATLANTA HAWKS,2020-01-03,AWAY,BOSTON CELTICS,0.0,2.2588,0.766,1.373,3.495,2.06,0.329,0.5475,0.329,0.0
233,J.J. Redick,NEW ORLEANS PELICANS,2020-01-03,AWAY,LOS ANGELES LAKERS,0.0,2.3795,0.766,1.373,3.495,2.06,0.329,0.7926000000000001,0.329,0.0
234,Evan Fournier,ORLANDO MAGIC,2020-01-03,HOME,MIAMI HEAT,0.0,2.2445999999999993,0.766,1.0441,3.495,2.06,0.329,0.7538999999999999,0.329,0.0
235,Aaron Gordon,ORLANDO MAGIC,2020-01-03,HOME,MIAMI HEAT,0.0,2.2445999999999993,0.766,1.0441,3.495,2.06,0.329,0.7538999999999999,0.329,0.0
236,Elfrid Payton,NEW YORK KNICKS,2020-01-03,AWAY,PHOENIX SUNS,0.0,2.777099999999999,0.766,1.373,3.495,2.06,0.329,0.8442000000000002,0.329,0.0
237,Ricky Rubio,PHOENIX SUNS,2020-01-03,HOME,NEW YORK KNICKS,0.0,2.6776999999999997,0.766,1.0441,3.495,2.06,0.329,0.6636000000000001,0.329,0.0
238,Ish Smith,WASHINGTON WIZARDS,2020-01-03,HOME,PORTLAND TRAIL BLAZERS,0.0,2.4505,0.766,1.0441,3.495,2.06,0.329,0.6248999999999999,0.329,0.0
239,E'Twaun Moore,NEW ORLEANS PELICANS,2020-01-03,AWAY,LOS ANGELES LAKERS,0.0,2.3795,0.766,1.373,3.495,2.06,0.329,0.7926000000000001,0.329,0.0
240,Russell Westbrook,HOUSTON ROCKETS,2020-01-03,HOME,PHILADELPHIA 76ERS,0.0,2.415,0.766,1.0441,3.495,2.06,0.329,0.7281000000000001,0.329,0.0
241,Johnathan Williams,WASHINGTON WIZARDS,2020-01-03,HOME,PORTLAND TRAIL BLAZERS,0.0,2.4505,0.766,1.0441,3.495,2.06,0.329,0.6248999999999999,0.329,0.0
242,Trey Burke,PHILADELPHIA 76ERS,2020-01-03,AWAY,HOUSTON ROCKETS,0.0,2.4646999999999997,0.766,1.373,3.495,2.06,0.329,0.612,0.329,0.0
243,Brandon Goodwin,ATLANTA HAWKS,2020-01-03,AWAY,BOSTON CELTICS,0.0,2.2588,0.766,1.373,3.495,2.06,0.329,0.5475,0.329,0.0
244,Markelle Fultz,ORLANDO MAGIC,2020-01-03,HOME,MIAMI HEAT,30.919500000000003,4.477356,1.27318,2.458364,4.7434709999999995,6.26812,0.35148,1.24545,0.35148,29.143
245,Mitchell Robinson,NEW YORK KNICKS,2020-01-03,AWAY,PHOENIX SUNS,26.282833333333333,4.538099999999999,0.766,2.703448,9.075129,2.68468,2.25598,1.1560800000000002,2.25598,35.397
246,Brandon Ingram,NEW ORLEANS PELICANS,2020-01-03,AWAY,LOS ANGELES LAKERS,0.0,2.3795,0.766,1.373,3.495,2.06,0.329,0.7926000000000001,0.329,0.0
247,Jrue Holiday,NEW ORLEANS PELICANS,2020-01-03,AWAY,LOS ANGELES LAKERS,0.0,2.3795,0.766,1.373,3.495,2.06,0.329,0.7926000000000001,0.329,0.0
248,Julius Randle,NEW YORK KNICKS,2020-01-03,AWAY,PHOENIX SUNS,31.671333333333333,6.619012,1.26462,4.627505,8.403818999999999,3.8836,0.8721199999999998,0.9594600000000002,0.8721199999999998,38.111999999999995
249,Alex Len,ATLANTA HAWKS,2020-01-03,AWAY,BOSTON CELTICS,0.0,2.2588,0.766,1.373,3.495,2.06,0.329,0.5475,0.329,0.0
250,JaVale McGee,LOS ANGELES LAKERS,2020-01-03,HOME,NEW ORLEANS PELICANS,0.0,2.5995999999999997,0.766,1.0441,3.495,2.06,0.329,0.6893999999999999,0.329,0.0
251,D.J. Augustin,ORLANDO MAGIC,2020-01-03,HOME,MIAMI HEAT,18.042166666666667,2.072283999999999,1.60488,1.525557,4.173408,3.2836,0.33154,0.8691599999999999,0.33154,11.883999999999997
252,Al Horford,PHILADELPHIA 76ERS,2020-01-03,AWAY,HOUSTON ROCKETS,0.0,2.4646999999999997,0.766,1.373,3.495,2.06,0.329,0.612,0.329,0.0
253,Mohamed Bamba,ORLANDO MAGIC,2020-01-03,HOME,MIAMI HEAT,0.0,2.2445999999999993,0.766,1.0441,3.495,2.06,0.329,0.7538999999999999,0.329,0.0
254,Jaxson Hayes,NEW ORLEANS PELICANS,2020-01-03,AWAY,LOS ANGELES LAKERS,0.0,2.3795,0.766,1.373,3.495,2.06,0.329,0.7926000000000001,0.329,0.0
255,Furkan Korkmaz,PHILADELPHIA 76ERS,2020-01-03,AWAY,HOUSTON ROCKETS,0.0,2.4646999999999997,0.766,1.373,3.495,2.06,0.329,0.612,0.329,0.0
256,Allen Crabbe,ATLANTA HAWKS,2020-01-03,AWAY,BOSTON CELTICS,0.0,2.2588,0.766,1.373,3.495,2.06,0.329,0.5475,0.329,0.0
257,Jayson Tatum,BOSTON CELTICS,2020-01-03,HOME,ATLANTA HAWKS,0.0,2.6919000000000004,0.766,1.0441,3.495,2.06,0.329,0.9087000000000002,0.329,0.0
258,Reggie Bullock,NEW YORK KNICKS,2020-01-03,AWAY,PHOENIX SUNS,0.0,2.777099999999999,0.766,1.373,3.495,2.06,0.329,0.8442000000000002,0.329,0.0
259,Mario Hezonja,PORTLAND TRAIL BLAZERS,2020-01-03,AWAY,WASHINGTON WIZARDS,0.0,2.6919000000000004,0.766,1.373,3.495,2.06,0.329,0.6507000000000002,0.329,0.0
260,Wesley Iwundu,ORLANDO MAGIC,2020-01-03,HOME,MIAMI HEAT,0.0,2.2445999999999993,0.766,1.0441,3.495,2.06,0.329,0.7538999999999999,0.329,0.0
261,Meyers Leonard,MIAMI HEAT,2020-01-03,AWAY,ORLANDO MAGIC,19.891333333333332,2.277729999999999,1.49146,1.603165,5.647224,2.1876800000000003,0.15512,0.5991000000000001,0.15512,14.721999999999998
262,Austin Rivers,HOUSTON ROCKETS,2020-01-03,HOME,PHILADELPHIA 76ERS,0.0,2.415,0.766,1.0441,3.495,2.06,0.329,0.7281000000000001,0.329,0.0
263,Kyle Kuzma,LOS ANGELES LAKERS,2020-01-03,HOME,NEW ORLEANS PELICANS,0.0,2.5995999999999997,0.766,1.0441,3.495,2.06,0.329,0.6893999999999999,0.329,0.0
264,RJ Barrett,NEW YORK KNICKS,2020-01-03,AWAY,PHOENIX SUNS,0.0,2.777099999999999,0.766,1.373,3.495,2.06,0.329,0.8442000000000002,0.329,0.0
265,De'Andre Hunter,ATLANTA HAWKS,2020-01-03,AWAY,BOSTON CELTICS,0.0,2.2588,0.766,1.373,3.495,2.06,0.329,0.5475,0.329,0.0
266,Avery Bradley,LOS ANGELES LAKERS,2020-01-03,HOME,NEW ORLEANS PELICANS,25.247333333333334,2.6971299999999996,1.6326999999999998,0.7736749999999999,4.2957540000000005,2.8058400000000003,0.32362,1.0894199999999998,0.32362,16.112
267,Brad Wanamaker,BOSTON CELTICS,2020-01-03,HOME,ATLANTA HAWKS,0.0,2.6919000000000004,0.766,1.0441,3.495,2.06,0.329,0.9087000000000002,0.329,0.0
268,Troy Brown,WASHINGTON WIZARDS,2020-01-03,HOME,PORTLAND TRAIL BLAZERS,0.0,2.4505,0.766,1.0441,3.495,2.06,0.329,0.6248999999999999,0.329,0.0
269,Eric Gordon,HOUSTON ROCKETS,2020-01-03,HOME,PHILADELPHIA 76ERS,0.0,2.415,0.766,1.0441,3.495,2.06,0.329,0.7281000000000001,0.329,0.0
270,Jabari Parker,ATLANTA HAWKS,2020-01-03,AWAY,BOSTON CELTICS,14.779666666666666,3.2259040000000008,1.17046,1.8392870000000003,4.977549000000001,3.35808,0.40662,0.6966600000000001,0.40662,12.702000000000002
271,Grant Williams,BOSTON CELTICS,2020-01-03,HOME,ATLANTA HAWKS,0.0,2.6919000000000004,0.766,1.0441,3.495,2.06,0.329,0.9087000000000002,0.329,0.0
272,Mikal Bridges,PHOENIX SUNS,2020-01-03,HOME,NEW YORK KNICKS,0.0,2.6776999999999997,0.766,1.0441,3.495,2.06,0.329,0.6636000000000001,0.329,0.0
273,Elie Okobo,PHOENIX SUNS,2020-01-03,HOME,NEW YORK KNICKS,0.0,2.6776999999999997,0.766,1.0441,3.495,2.06,0.329,0.6636000000000001,0.329,0.0
274,Kendrick Nunn,MIAMI HEAT,2020-01-03,AWAY,ORLANDO MAGIC,28.49233333333333,3.416765999999999,2.0713999999999997,2.5891970000000004,4.253655,4.46568,0.4245,0.8092800000000001,0.4245,30.130000000000003
275,Kent Bazemore,PORTLAND TRAIL BLAZERS,2020-01-03,AWAY,WASHINGTON WIZARDS,0.0,2.6919000000000004,0.766,1.373,3.495,2.06,0.329,0.6507000000000002,0.329,0.0
276,Khem Birch,ORLANDO MAGIC,2020-01-03,HOME,MIAMI HEAT,0.0,2.2445999999999993,0.766,1.0441,3.495,2.06,0.329,0.7538999999999999,0.329,0.0
277,Rajon Rondo,LOS ANGELES LAKERS,2020-01-03,HOME,NEW ORLEANS PELICANS,0.0,2.5995999999999997,0.766,1.0441,3.495,2.06,0.329,0.6893999999999999,0.329,0.0
278,Goran Dragić,MIAMI HEAT,2020-01-03,AWAY,ORLANDO MAGIC,29.593666666666664,3.172433999999999,1.89164,5.081215000000001,4.973936999999999,4.47632,0.36616000000000004,0.83301,0.36616000000000004,29.505999999999997
279,Josh Richardson,PHILADELPHIA 76ERS,2020-01-03,AWAY,HOUSTON ROCKETS,0.0,2.4646999999999997,0.766,1.373,3.495,2.06,0.329,0.612,0.329,0.0
280,Kevin Knox,NEW YORK KNICKS,2020-01-03,AWAY,PHOENIX SUNS,0.0,2.777099999999999,0.766,1.373,3.495,2.06,0.329,0.8442000000000002,0.329,0.0
281,Josh Hart,NEW ORLEANS PELICANS,2020-01-03,AWAY,LOS ANGELES LAKERS,0.0,2.3795,0.766,1.373,3.495,2.06,0.329,0.7926000000000001,0.329,0.0
282,Ian Mahinmi,WASHINGTON WIZARDS,2020-01-03,HOME,PORTLAND TRAIL BLAZERS,0.0,2.4505,0.766,1.0441,3.495,2.06,0.329,0.6248999999999999,0.329,0.0
283,Frank Ntilikina,NEW YORK KNICKS,2020-01-03,AWAY,PHOENIX SUNS,20.821166666666667,3.4883219999999993,1.2346599999999999,2.002545,4.422771,3.7145200000000003,0.41847999999999996,1.2543900000000001,0.41847999999999996,15.773
284,Gary Trent,PORTLAND TRAIL BLAZERS,2020-01-03,AWAY,WASHINGTON WIZARDS,0.0,2.6919000000000004,0.766,1.373,3.495,2.06,0.329,0.6507000000000002,0.329,0.0
285,Danuel House,HOUSTON ROCKETS,2020-01-03,HOME,PHILADELPHIA 76ERS,0.0,2.415,0.766,1.0441,3.495,2.06,0.329,0.7281000000000001,0.329,0.0
286,Isaac Bonga,WASHINGTON WIZARDS,2020-01-03,HOME,PORTLAND TRAIL BLAZERS,0.0,2.4505,0.766,1.0441,3.495,2.06,0.329,0.6248999999999999,0.329,0.0
287,Taj Gibson,NEW YORK KNICKS,2020-01-03,AWAY,PHOENIX SUNS,0.0,2.777099999999999,0.766,1.373,3.495,2.06,0.329,0.8442000000000002,0.329,0.0
288,Gary Payton,WASHINGTON WIZARDS,2020-01-03,HOME,PORTLAND TRAIL BLAZERS,0.0,2.4505,0.766,1.0441,3.495,2.06,0.329,0.6248999999999999,0.329,0.0
289,Troy Daniels,LOS ANGELES LAKERS,2020-01-03,HOME,NEW ORLEANS PELICANS,0.0,2.5995999999999997,0.766,1.0441,3.495,2.06,0.329,0.6893999999999999,0.329,0.0
290,Duncan Robinson,MIAMI HEAT,2020-01-03,AWAY,ORLANDO MAGIC,33.07033333333333,0.7588720000000002,2.6277999999999997,1.423006,4.5245820000000005,2.82076,0.26666,0.7821600000000001,0.26666,22.021
291,Chris Silva,MIAMI HEAT,2020-01-03,AWAY,ORLANDO MAGIC,7.980333333333333,3.0443739999999995,0.766,2.106486,5.023452,2.70344,0.71084,0.5991000000000001,0.71084,8.256
292,Dwight Howard,LOS ANGELES LAKERS,2020-01-03,HOME,NEW ORLEANS PELICANS,0.0,2.5995999999999997,0.766,1.0441,3.495,2.06,0.329,0.6893999999999999,0.329,0.0
293,Derrick Jones,MIAMI HEAT,2020-01-03,AWAY,ORLANDO MAGIC,24.030166666666666,3.5380319999999994,1.0056800000000001,2.3179950000000002,5.318109,3.2179200000000003,0.90456,1.1516700000000002,0.90456,23.322
294,Romeo Langford,BOSTON CELTICS,2020-01-03,HOME,ATLANTA HAWKS,0.0,2.6919000000000004,0.766,1.0441,3.495,2.06,0.329,0.9087000000000002,0.329,0.0
