,name,team,date,location,opponent,made_field_goals,made_two_point_field_goals,attempted_two_point_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,attempted_free_throws,made_free_throws,offensive_rebounds,defensive_rebounds,assists,blocks,turnovers,steals,seconds_played
169,Cory Joseph,SACRAMENTO KINGS,2020-01-02,HOME,MEMPHIS GRIZZLIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,Omari Spellman,GOLDEN STATE WARRIORS,2020-01-02,AWAY,MINNESOTA TIMBERWOLVES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,Marquese Chriss,GOLDEN STATE WARRIORS,2020-01-02,AWAY,MINNESOTA TIMBERWOLVES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,Langston Galloway,DETROIT PISTONS,2020-01-02,AWAY,LOS ANGELES CLIPPERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,Kelan Martin,MINNESOTA TIMBERWOLVES,2020-01-02,HOME,GOLDEN STATE WARRIORS,3.08,2.19,3.37,7.01,0.89,3.64,2.55,2.55,0.92,1.97,1.84,0.27,1.05,0.3,1036.53
174,Josh Okogie,MINNESOTA TIMBERWOLVES,2020-01-02,HOME,GOLDEN STATE WARRIORS,3.11,2.47,3.25,5.51,0.64,2.26,3.41,2.62,0.98,2.67,1.88,0.67,1.13,1.07,1621.33
175,Boban Marjanović,DALLAS MAVERICKS,2020-01-02,HOME,BROOKLYN NETS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,J.J. Barea,DALLAS MAVERICKS,2020-01-02,HOME,BROOKLYN NETS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,Marvin Williams,CHARLOTTE HORNETS,2020-01-02,AWAY,CLEVELAND CAVALIERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,Darius Bazley,OKLAHOMA CITY THUNDER,2020-01-02,AWAY,SAN ANTONIO SPURS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,Tony Bradley,UTAH JAZZ,2020-01-02,AWAY,CHICAGO BULLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,Jacob Evans,GOLDEN STATE WARRIORS,2020-01-02,AWAY,MINNESOTA TIMBERWOLVES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,Jarrett Allen,BROOKLYN NETS,2020-01-02,AWAY,DALLAS MAVERICKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,Sekou Doumbouya,DETROIT PISTONS,2020-01-02,AWAY,LOS ANGELES CLIPPERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,Bismack Biyombo,CHARLOTTE HORNETS,2020-01-02,AWAY,CLEVELAND CAVALIERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,Sviatoslav Mykhailiuk,DETROIT PISTONS,2020-01-02,AWAY,LOS ANGELES CLIPPERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,Brandon Clarke,MEMPHIS GRIZZLIES,2020-01-02,AWAY,SACRAMENTO KINGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,Jerami Grant,DENVER NUGGETS,2020-01-02,AWAY,INDIANA PACERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,Joe Harris,BROOKLYN NETS,2020-01-02,AWAY,DALLAS MAVERICKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,Goran Dragić,MIAMI HEAT,2020-01-02,HOME,TORONTO RAPTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,Dante Exum,CLEVELAND CAVALIERS,2020-01-02,HOME,CHARLOTTE HORNETS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,Rodney McGruder,LOS ANGELES CLIPPERS,2020-01-02,HOME,DETROIT PISTONS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,Monte Morris,DENVER NUGGETS,2020-01-02,AWAY,INDIANA PACERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,Derrick White,SAN ANTONIO SPURS,2020-01-02,HOME,OKLAHOMA CITY THUNDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,Emmanuel Mudiay,UTAH JAZZ,2020-01-02,AWAY,CHICAGO BULLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,Kendrick Nunn,MIAMI HEAT,2020-01-02,HOME,TORONTO RAPTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,Danilo Gallinari,OKLAHOMA CITY THUNDER,2020-01-02,AWAY,SAN ANTONIO SPURS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,Rodions Kurucs,BROOKLYN NETS,2020-01-02,AWAY,DALLAS MAVERICKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,Timothé Luwawu-Cabarrot,BROOKLYN NETS,2020-01-02,AWAY,DALLAS MAVERICKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,Dejounte Murray,SAN ANTONIO SPURS,2020-01-02,HOME,OKLAHOMA CITY THUNDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,Dillon Brooks,MEMPHIS GRIZZLIES,2020-01-02,AWAY,SACRAMENTO KINGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,Jakob Poeltl,SAN ANTONIO SPURS,2020-01-02,HOME,OKLAHOMA CITY THUNDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,Nemanja Bjelica,SACRAMENTO KINGS,2020-01-02,HOME,MEMPHIS GRIZZLIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,Paul Millsap,DENVER NUGGETS,2020-01-02,AWAY,INDIANA PACERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,Andre Drummond,DETROIT PISTONS,2020-01-02,AWAY,LOS ANGELES CLIPPERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,Landry Shamet,LOS ANGELES CLIPPERS,2020-01-02,HOME,DETROIT PISTONS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,Gorgui Dieng,MINNESOTA TIMBERWOLVES,2020-01-02,HOME,GOLDEN STATE WARRIORS,3.41,2.88,4.11,6.81,0.53,2.7,2.08,1.31,1.05,5.18,0.36,1.3,0.61,1.15,1286.48
206,Trevor Ariza,SACRAMENTO KINGS,2020-01-02,HOME,MEMPHIS GRIZZLIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,Justin Jackson,DALLAS MAVERICKS,2020-01-02,HOME,BROOKLYN NETS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,Larry Nance,CLEVELAND CAVALIERS,2020-01-02,HOME,CHARLOTTE HORNETS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,Alen Smailagić,GOLDEN STATE WARRIORS,2020-01-02,AWAY,MINNESOTA TIMBERWOLVES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,Jordan Clarkson,UTAH JAZZ,2020-01-02,AWAY,CHICAGO BULLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,Aaron Holiday,INDIANA PACERS,2020-01-02,HOME,DENVER NUGGETS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,Eric Paschall,GOLDEN STATE WARRIORS,2020-01-02,AWAY,MINNESOTA TIMBERWOLVES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,Thaddeus Young,CHICAGO BULLS,2020-01-02,HOME,UTAH JAZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,Delon Wright,DALLAS MAVERICKS,2020-01-02,HOME,BROOKLYN NETS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,Chris Boucher,TORONTO RAPTORS,2020-01-02,AWAY,MIAMI HEAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,Meyers Leonard,MIAMI HEAT,2020-01-02,HOME,TORONTO RAPTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,Jerome Robinson,LOS ANGELES CLIPPERS,2020-01-02,HOME,DETROIT PISTONS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,Kris Dunn,CHICAGO BULLS,2020-01-02,HOME,UTAH JAZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,Duncan Robinson,MIAMI HEAT,2020-01-02,HOME,TORONTO RAPTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,Theo Pinson,BROOKLYN NETS,2020-01-02,AWAY,DALLAS MAVERICKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,Draymond Green,GOLDEN STATE WARRIORS,2020-01-02,AWAY,MINNESOTA TIMBERWOLVES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,Kevin Porter,CLEVELAND CAVALIERS,2020-01-02,HOME,CHARLOTTE HORNETS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,Taurean Waller-Prince,BROOKLYN NETS,2020-01-02,AWAY,DALLAS MAVERICKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,Keita Bates-Diop,MINNESOTA TIMBERWOLVES,2020-01-02,HOME,GOLDEN STATE WARRIORS,1.05,0.93,0.93,1.88,0.12,0.95,1.31,1.02,0.0,1.39,0.4,0.54,0.12,0.15,619.56
225,Derrick Jones,MIAMI HEAT,2020-01-02,HOME,TORONTO RAPTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,Royce O'Neale,UTAH JAZZ,2020-01-02,AWAY,CHICAGO BULLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,Tristan Thompson,CLEVELAND CAVALIERS,2020-01-02,HOME,CHARLOTTE HORNETS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,Daniel Gafford,CHICAGO BULLS,2020-01-02,HOME,UTAH JAZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,Justin Holiday,INDIANA PACERS,2020-01-02,HOME,DENVER NUGGETS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,Damion Lee,GOLDEN STATE WARRIORS,2020-01-02,AWAY,MINNESOTA TIMBERWOLVES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,Chris Silva,MIAMI HEAT,2020-01-02,HOME,TORONTO RAPTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,Coby White,CHICAGO BULLS,2020-01-02,HOME,UTAH JAZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,Shaquille Harrison,CHICAGO BULLS,2020-01-02,HOME,UTAH JAZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,Denzel Valentine,CHICAGO BULLS,2020-01-02,HOME,UTAH JAZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,Kyle Anderson,MEMPHIS GRIZZLIES,2020-01-02,AWAY,SACRAMENTO KINGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,Terrance Ferguson,OKLAHOMA CITY THUNDER,2020-01-02,AWAY,SAN ANTONIO SPURS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,Fred VanVleet,TORONTO RAPTORS,2020-01-02,AWAY,MIAMI HEAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,Harry Giles,SACRAMENTO KINGS,2020-01-02,HOME,MEMPHIS GRIZZLIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,Miles Bridges,CHARLOTTE HORNETS,2020-01-02,AWAY,CLEVELAND CAVALIERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,Ky Bowman,GOLDEN STATE WARRIORS,2020-01-02,AWAY,MINNESOTA TIMBERWOLVES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,Matthew Dellavedova,CLEVELAND CAVALIERS,2020-01-02,HOME,CHARLOTTE HORNETS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,Tyus Jones,MEMPHIS GRIZZLIES,2020-01-02,AWAY,SACRAMENTO KINGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,Jalen Brunson,DALLAS MAVERICKS,2020-01-02,HOME,BROOKLYN NETS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,Terence Davis,TORONTO RAPTORS,2020-01-02,AWAY,MIAMI HEAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,Alec Burks,GOLDEN STATE WARRIORS,2020-01-02,AWAY,MINNESOTA TIMBERWOLVES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,Henry Ellenson,BROOKLYN NETS,2020-01-02,AWAY,DALLAS MAVERICKS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,86.0
247,Jarrett Culver,MINNESOTA TIMBERWOLVES,2020-01-02,HOME,GOLDEN STATE WARRIORS,3.19,2.01,4.66,7.38,1.18,2.72,1.94,0.91,1.31,1.97,1.42,0.6,1.55,0.63,1249.86
248,Hamidou Diallo,OKLAHOMA CITY THUNDER,2020-01-02,AWAY,SAN ANTONIO SPURS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,Goga Bitadze,INDIANA PACERS,2020-01-02,HOME,DENVER NUGGETS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Tim Frazier,DETROIT PISTONS,2020-01-02,AWAY,LOS ANGELES CLIPPERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,Kelly Olynyk,MIAMI HEAT,2020-01-02,HOME,TORONTO RAPTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,Justin James,SACRAMENTO KINGS,2020-01-02,HOME,MEMPHIS GRIZZLIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,Jordan Bell,MINNESOTA TIMBERWOLVES,2020-01-02,HOME,GOLDEN STATE WARRIORS,1.3,0.76,1.54,2.46,0.54,0.93,0.48,0.48,0.66,0.82,0.48,0.19,0.71,0.24,491.21
254,Jordan McLaughlin,MINNESOTA TIMBERWOLVES,2020-01-02,HOME,GOLDEN STATE WARRIORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,Solomon Hill,MEMPHIS GRIZZLIES,2020-01-02,AWAY,SACRAMENTO KINGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,Doug McDermott,INDIANA PACERS,2020-01-02,HOME,DENVER NUGGETS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,Trey Lyles,SAN ANTONIO SPURS,2020-01-02,HOME,OKLAHOMA CITY THUNDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,Louis King,DETROIT PISTONS,2020-01-02,AWAY,LOS ANGELES CLIPPERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,Courtney Lee,DALLAS MAVERICKS,2020-01-02,HOME,BROOKLYN NETS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,Johnathan Motley,LOS ANGELES CLIPPERS,2020-01-02,HOME,DETROIT PISTONS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,Grayson Allen,MEMPHIS GRIZZLIES,2020-01-02,AWAY,SACRAMENTO KINGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,Malik Monk,CHARLOTTE HORNETS,2020-01-02,AWAY,CLEVELAND CAVALIERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,Stanley Johnson,TORONTO RAPTORS,2020-01-02,AWAY,MIAMI HEAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,Abdel Nader,OKLAHOMA CITY THUNDER,2020-01-02,AWAY,SAN ANTONIO SPURS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,Josh Reaves,DALLAS MAVERICKS,2020-01-02,HOME,BROOKLYN NETS,0.0,0.0,0.44,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.89
266,Patrick McCaw,TORONTO RAPTORS,2020-01-02,AWAY,MIAMI HEAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,Derrick Walton,LOS ANGELES CLIPPERS,2020-01-02,HOME,DETROIT PISTONS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,Jaylen Nowell,MINNESOTA TIMBERWOLVES,2020-01-02,HOME,GOLDEN STATE WARRIORS,1.01,0.82,2.01,3.38,0.19,1.37,0.78,0.78,0.36,0.69,1.77,0.0,0.0,0.0,566.35
269,Dwight Powell,DALLAS MAVERICKS,2020-01-02,HOME,BROOKLYN NETS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,Bryn Forbes,SAN ANTONIO SPURS,2020-01-02,HOME,OKLAHOMA CITY THUNDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,Patty Mills,SAN ANTONIO SPURS,2020-01-02,HOME,OKLAHOMA CITY THUNDER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,Anthony Davis,LOS ANGELES LAKERS,2020-01-03,HOME,NEW ORLEANS PELICANS,7.8,6.26,15.12,19.02,1.54,3.9,11.62,9.08,3.75,7.04,2.44,3.71,3.36,1.23,1995.97
273,James Harden,HOUSTON ROCKETS,2020-01-03,HOME,PHILADELPHIA 76ERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,Ben Simmons,PHILADELPHIA 76ERS,2020-01-03,AWAY,HOUSTON ROCKETS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,Clint Capela,HOUSTON ROCKETS,2020-01-03,HOME,PHILADELPHIA 76ERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,Damian Lillard,PORTLAND TRAIL BLAZERS,2020-01-03,AWAY,WASHINGTON WIZARDS,9.14,5.82,11.73,20.84,3.32,9.12,5.54,4.96,1.18,3.42,8.06,0.5,3.94,0.64,2168.55
277,Hassan Whiteside,PORTLAND TRAIL BLAZERS,2020-01-03,AWAY,WASHINGTON WIZARDS,8.21,7.97,13.16,13.4,0.24,0.24,2.56,0.88,4.28,11.41,1.83,3.1,2.06,0.42,2115.5
278,Danny Green,LOS ANGELES LAKERS,2020-01-03,HOME,NEW ORLEANS PELICANS,1.89,0.24,0.54,4.14,1.65,3.6,0.0,0.0,0.24,2.03,1.71,0.54,0.82,0.93,1418.51
279,Kelly Oubre,PHOENIX SUNS,2020-01-03,HOME,NEW YORK KNICKS,5.71,4.72,9.69,14.3,0.99,4.61,2.95,1.87,1.26,2.86,1.74,0.49,0.61,1.15,2082.73
280,Devin Booker,PHOENIX SUNS,2020-01-03,HOME,NEW YORK KNICKS,8.03,6.23,12.41,18.4,1.8,5.99,5.53,4.74,0.0,3.92,7.8,0.0,4.26,0.75,2264.4
281,Jordan McRae,WASHINGTON WIZARDS,2020-01-03,HOME,PORTLAND TRAIL BLAZERS,0.79,0.49,1.18,2.28,0.3,1.1,1.17,0.98,0.15,1.46,0.89,0.43,0.24,0.57,500.7
282,Jimmy Butler,MIAMI HEAT,2020-01-03,AWAY,ORLANDO MAGIC,7.09,7.09,14.35,15.0,0.0,0.65,8.73,7.43,1.55,4.85,5.51,1.09,3.08,0.87,2031.36
283,Marcus Morris,NEW YORK KNICKS,2020-01-03,AWAY,PHOENIX SUNS,3.92,2.34,5.37,10.75,1.58,5.38,1.45,1.26,0.6,3.25,1.79,1.12,1.92,0.79,1750.6
284,Lonzo Ball,NEW ORLEANS PELICANS,2020-01-03,AWAY,LOS ANGELES LAKERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,Terrence Ross,ORLANDO MAGIC,2020-01-03,HOME,MIAMI HEAT,7.35,3.21,7.8,17.52,4.14,9.73,2.12,1.82,0.3,5.14,2.07,0.12,0.79,1.58,1831.91
286,Derrick Favors,NEW ORLEANS PELICANS,2020-01-03,AWAY,LOS ANGELES LAKERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,LeBron James,LOS ANGELES LAKERS,2020-01-03,HOME,NEW ORLEANS PELICANS,12.12,8.97,13.95,22.16,3.15,8.21,6.83,4.45,0.75,6.91,8.49,0.68,4.18,0.12,2122.74
288,CJ McCollum,PORTLAND TRAIL BLAZERS,2020-01-03,AWAY,WASHINGTON WIZARDS,11.13,7.08,15.02,25.85,4.05,10.83,4.7,3.41,0.88,3.96,9.18,0.71,3.45,0.31,2346.25
289,Nikola Vučević,ORLANDO MAGIC,2020-01-03,HOME,MIAMI HEAT,9.73,9.27,14.53,18.45,0.46,3.92,2.4,1.63,0.97,9.93,4.16,1.0,0.54,0.97,2075.44
290,Marcus Smart,BOSTON CELTICS,2020-01-03,HOME,ATLANTA HAWKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,Jaylen Brown,BOSTON CELTICS,2020-01-03,HOME,ATLANTA HAWKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,Trae Young,ATLANTA HAWKS,2020-01-03,AWAY,BOSTON CELTICS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,Bobby Portis,NEW YORK KNICKS,2020-01-03,AWAY,PHOENIX SUNS,4.72,3.72,5.77,9.31,0.99,3.54,1.86,1.74,0.39,3.91,0.78,0.39,1.7,0.12,1362.52
294,Tobias Harris,PHILADELPHIA 76ERS,2020-01-03,AWAY,HOUSTON ROCKETS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,Bam Adebayo,MIAMI HEAT,2020-01-03,AWAY,ORLANDO MAGIC,6.2,6.2,12.37,12.73,0.0,0.36,9.42,6.89,1.78,9.11,6.5,1.81,3.64,1.09,1962.34
296,Deandre Ayton,PHOENIX SUNS,2020-01-03,HOME,NEW YORK KNICKS,9.92,9.92,15.03,15.27,0.0,0.24,2.38,1.45,5.07,7.01,1.43,1.89,3.34,0.42,1978.61
297,Aron Baynes,PHOENIX SUNS,2020-01-03,HOME,NEW YORK KNICKS,2.38,2.07,3.5,5.34,0.31,1.85,1.19,0.89,1.14,2.88,0.31,0.12,0.57,0.15,772.34
298,Joel Embiid,PHILADELPHIA 76ERS,2020-01-03,AWAY,HOUSTON ROCKETS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,Kevin Huerter,ATLANTA HAWKS,2020-01-03,AWAY,BOSTON CELTICS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,Garrison Mathews,WASHINGTON WIZARDS,2020-01-03,HOME,PORTLAND TRAIL BLAZERS,1.35,0.27,0.62,3.24,1.07,2.62,1.71,1.52,0.12,0.5,0.75,0.0,0.12,0.24,737.74
301,Carmelo Anthony,PORTLAND TRAIL BLAZERS,2020-01-03,AWAY,WASHINGTON WIZARDS,5.81,4.07,8.63,13.17,1.73,4.54,3.61,3.3,1.33,4.58,0.88,0.57,1.5,0.81,2119.26
302,Enes Kanter,BOSTON CELTICS,2020-01-03,HOME,ATLANTA HAWKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,Gordon Hayward,BOSTON CELTICS,2020-01-03,HOME,ATLANTA HAWKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,Daniel Theis,BOSTON CELTICS,2020-01-03,HOME,ATLANTA HAWKS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,John Collins,ATLANTA HAWKS,2020-01-03,AWAY,BOSTON CELTICS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,J.J. Redick,NEW ORLEANS PELICANS,2020-01-03,AWAY,LOS ANGELES LAKERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,Evan Fournier,ORLANDO MAGIC,2020-01-03,HOME,MIAMI HEAT,7.88,5.29,7.13,14.19,2.59,7.06,3.37,2.16,0.39,1.6,3.36,0.3,2.06,1.56,1945.08
308,Aaron Gordon,ORLANDO MAGIC,2020-01-03,HOME,MIAMI HEAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,Elfrid Payton,NEW YORK KNICKS,2020-01-03,AWAY,PHOENIX SUNS,5.19,5.0,9.86,11.74,0.19,1.88,4.29,2.88,0.99,3.74,9.34,0.27,2.66,1.74,1927.42
310,Ricky Rubio,PHOENIX SUNS,2020-01-03,HOME,NEW YORK KNICKS,5.21,3.79,7.23,11.13,1.43,3.9,6.73,5.7,0.67,5.12,11.11,0.0,3.1,3.43,1923.36
311,Ish Smith,WASHINGTON WIZARDS,2020-01-03,HOME,PORTLAND TRAIL BLAZERS,2.72,1.68,5.6,7.95,1.05,2.35,0.65,0.5,0.42,2.16,4.61,0.15,1.31,1.52,1487.88
312,E'Twaun Moore,NEW ORLEANS PELICANS,2020-01-03,AWAY,LOS ANGELES LAKERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,Russell Westbrook,HOUSTON ROCKETS,2020-01-03,HOME,PHILADELPHIA 76ERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,Johnathan Williams,WASHINGTON WIZARDS,2020-01-03,HOME,PORTLAND TRAIL BLAZERS,0.24,0.24,0.36,0.48,0.0,0.12,0.0,0.0,0.43,0.4,0.0,0.24,0.36,0.0,126.17
315,Trey Burke,PHILADELPHIA 76ERS,2020-01-03,AWAY,HOUSTON ROCKETS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,Brandon Goodwin,ATLANTA HAWKS,2020-01-03,AWAY,BOSTON CELTICS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,Markelle Fultz,ORLANDO MAGIC,2020-01-03,HOME,MIAMI HEAT,4.86,4.74,8.05,10.42,0.12,2.37,2.9,1.99,0.61,2.33,7.91,0.0,2.43,1.45,1855.17
318,Mitchell Robinson,NEW YORK KNICKS,2020-01-03,AWAY,PHOENIX SUNS,4.06,4.06,5.0,5.0,0.0,0.0,2.44,0.98,4.13,5.78,1.57,3.29,0.58,0.92,1576.97
319,Brandon Ingram,NEW ORLEANS PELICANS,2020-01-03,AWAY,LOS ANGELES LAKERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,Jrue Holiday,NEW ORLEANS PELICANS,2020-01-03,AWAY,LOS ANGELES LAKERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,Julius Randle,NEW YORK KNICKS,2020-01-03,AWAY,PHOENIX SUNS,7.29,6.34,12.59,14.92,0.95,2.33,6.13,4.53,3.05,7.01,3.5,0.6,2.09,0.34,1900.28
322,Alex Len,ATLANTA HAWKS,2020-01-03,AWAY,BOSTON CELTICS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,JaVale McGee,LOS ANGELES LAKERS,2020-01-03,HOME,NEW ORLEANS PELICANS,2.5,2.5,3.5,3.5,0.0,0.0,0.59,0.59,0.9,5.67,0.3,0.27,1.04,0.42,899.47
324,D.J. Augustin,ORLANDO MAGIC,2020-01-03,HOME,MIAMI HEAT,2.15,0.95,2.34,6.26,1.19,3.92,1.15,1.15,0.3,1.37,2.3,0.0,1.21,0.34,1082.53
325,Al Horford,PHILADELPHIA 76ERS,2020-01-03,AWAY,HOUSTON ROCKETS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,Mohamed Bamba,ORLANDO MAGIC,2020-01-03,HOME,MIAMI HEAT,2.74,1.72,3.06,4.98,1.03,1.92,1.73,1.25,2.82,3.46,0.74,2.32,0.59,0.24,842.07
327,Jaxson Hayes,NEW ORLEANS PELICANS,2020-01-03,AWAY,LOS ANGELES LAKERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,Furkan Korkmaz,PHILADELPHIA 76ERS,2020-01-03,AWAY,HOUSTON ROCKETS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,Allen Crabbe,ATLANTA HAWKS,2020-01-03,AWAY,BOSTON CELTICS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
