,name,team,date,location,opponent,made_two_point_field_goals,made_three_point_field_goals,made_free_throws,rebounds,assists,blocks,steals,turnovers
5748,Bogdan Bogdanovic,SACRAMENTO KINGS,2019-02-08,HOME,MIAMI HEAT,2.8616319999999993,2.1463,1.6469260000000001,4.492422,3.5676400000000004,0.41656,1.31325,0.41656
5749,Luka Doncic,DALLAS MAVERICKS,2019-02-08,HOME,MILWAUKEE BUCKS,3.645468,2.85678,4.620161000000001,7.106733,6.388120000000002,0.25592,0.87642,0.25592
5750,Dwight Powell,DALLAS MAVERICKS,2019-02-08,HOME,MILWAUKEE BUCKS,3.869530000000001,0.87942,1.9079020000000004,6.208182,2.6103199999999998,0.9321999999999999,0.93066,0.9321999999999999
5751,Jarrett Allen,BROOKLYN NETS,2019-02-08,HOME,CHICAGO BULLS,4.675096000000001,0.91366,1.92842,7.0256490000000005,3.16012,1.27244,0.8717999999999998,1.27244
5752,Gorgui Dieng,MINNESOTA TIMBERWOLVES,2019-02-08,AWAY,NEW ORLEANS PELICANS,4.017708,0.9093800000000001,1.9444770000000002,5.530416000000001,2.81176,0.62494,0.82161,0.62494
5753,Alec Burks,SACRAMENTO KINGS,2019-02-08,HOME,MIAMI HEAT,3.325345999999999,1.87238,2.139435,5.955078,4.27844,0.32964000000000004,0.9979799999999999,0.32964000000000004
5754,Jeff Teague,MINNESOTA TIMBERWOLVES,2019-02-08,AWAY,NEW ORLEANS PELICANS,3.766324,1.22182,2.952878,4.467423,5.47072,0.39749999999999996,0.9809399999999999,0.39749999999999996
5755,Robin Lopez,CHICAGO BULLS,2019-02-08,AWAY,BROOKLYN NETS,4.666982000000001,0.7981,2.738391,5.439957000000001,2.23848,1.23846,0.80541,1.23846
5756,Will Barton,DENVER NUGGETS,2019-02-08,AWAY,PHILADELPHIA 76ERS,3.1480820000000005,1.6648,2.3181269999999996,4.697985,4.088279999999999,0.65174,0.8094600000000001,0.65174
5757,Trevor Ariza,WASHINGTON WIZARDS,2019-02-08,HOME,CLEVELAND CAVALIERS,3.059564,2.13346,2.344719,4.975944,4.75252,0.40098,1.0886699999999998,0.40098
5758,Harrison Barnes,SACRAMENTO KINGS,2019-02-08,HOME,MIAMI HEAT,4.290126,2.05642,2.18719,5.33643,3.1512000000000002,0.40866,0.79458,0.40866
5759,Willie Cauley-Stein,SACRAMENTO KINGS,2019-02-08,HOME,MIAMI HEAT,4.260377999999999,0.79168,3.875458,6.940023,3.24636,0.5837399999999999,1.04544,0.5837399999999999
5760,Dwyane Wade,MIAMI HEAT,2019-02-08,AWAY,SACRAMENTO KINGS,5.720508000000001,1.33738,3.2003280000000003,6.071916,4.6216,0.64154,0.79158,0.64154
5761,Draymond Green,GOLDEN STATE WARRIORS,2019-02-08,AWAY,PHOENIX SUNS,3.1616019999999994,1.28816,1.7904200000000001,6.479157,5.593719999999999,1.0171000000000001,1.5391500000000002,1.0171000000000001
5762,Kelly Olynyk,MIAMI HEAT,2019-02-08,AWAY,SACRAMENTO KINGS,2.795896,1.6113,2.022816,5.957630999999999,3.0113600000000003,0.4900999999999999,0.80853,0.4900999999999999
5763,Julius Randle,NEW ORLEANS PELICANS,2019-02-08,HOME,MINNESOTA TIMBERWOLVES,5.6473900000000015,1.41656,4.43948,7.249437,3.7656799999999997,0.61528,0.7142700000000001,0.61528
5764,Wayne Selden,CHICAGO BULLS,2019-02-08,AWAY,BROOKLYN NETS,2.802792,1.4593600000000002,1.59409,4.36542,3.50468,0.37548,0.84609,0.37548
5765,Maxi Kleber,DALLAS MAVERICKS,2019-02-08,HOME,MILWAUKEE BUCKS,2.69578,1.20042,1.382564,6.986376,2.54104,0.897,0.91032,0.897
5766,Joel Embiid,PHILADELPHIA 76ERS,2019-02-08,HOME,DENVER NUGGETS,6.699444000000001,1.97082,8.215577999999999,10.927269,3.67992,1.6011000000000002,0.9109800000000001,1.6011000000000002
5767,James Ennis,PHILADELPHIA 76ERS,2019-02-08,HOME,DENVER NUGGETS,2.4858520000000004,1.58348,1.5787760000000004,5.233335,2.5196,0.49999999999999994,1.0872600000000001,0.49999999999999994
5768,Sterling Brown,MILWAUKEE BUCKS,2019-02-08,AWAY,DALLAS MAVERICKS,2.390944,1.28388,1.965861,4.448766,2.4362,0.39413999999999993,0.9904499999999998,0.39413999999999993
5769,Richaun Holmes,PHOENIX SUNS,2019-02-08,HOME,GOLDEN STATE WARRIORS,4.316600000000001,0.766,2.859475,5.501949000000001,2.3792,1.01804,0.7944899999999999,1.01804
5770,Marquese Chriss,CLEVELAND CAVALIERS,2019-02-08,AWAY,WASHINGTON WIZARDS,2.815658000000001,0.89012,1.770269,4.22856,2.1723200000000005,0.40756000000000003,0.6507000000000002,0.40756000000000003
5771,Yogi Ferrell,SACRAMENTO KINGS,2019-02-08,HOME,MIAMI HEAT,2.4513159999999994,1.3866,1.314675,4.1220930000000005,3.1825200000000002,0.42134,1.0251,0.42134
5772,Jonas Jerebko,GOLDEN STATE WARRIORS,2019-02-08,AWAY,PHOENIX SUNS,2.8824179999999995,1.0805799999999999,1.385564,4.5796529999999995,2.28344,0.37314,0.8442000000000002,0.37314
5773,Dorian Finney-Smith,DALLAS MAVERICKS,2019-02-08,HOME,MILWAUKEE BUCKS,3.3414360000000007,1.39516,0.87029,7.575786000000001,2.66792,0.8371199999999999,0.88998,0.8371199999999999
5774,De'Aaron Fox,SACRAMENTO KINGS,2019-02-08,HOME,MIAMI HEAT,4.945354,1.2261,2.6964770000000002,5.091321,5.29828,0.65954,1.06917,0.65954
5775,James Johnson,MIAMI HEAT,2019-02-08,AWAY,SACRAMENTO KINGS,3.6141679999999994,1.35236,1.572457,4.655421,3.5298800000000004,0.67284,0.8831100000000001,0.67284
5776,Luke Kennard,DETROIT PISTONS,2019-02-08,HOME,NEW YORK KNICKS,2.7555060000000005,1.68192,1.059409,4.38663,2.9378,0.28490000000000004,0.7686900000000001,0.28490000000000004
5777,Shaun Livingston,GOLDEN STATE WARRIORS,2019-02-08,AWAY,PHOENIX SUNS,3.8970959999999994,0.766,1.254386,4.319532000000001,2.3978,0.72712,1.03743,0.72712
5778,Dario Saric,MINNESOTA TIMBERWOLVES,2019-02-08,AWAY,NEW ORLEANS PELICANS,2.40088,1.8702400000000001,1.846006,6.21849,2.93248,0.3932,0.7910999999999999,0.3932
5779,T.J. McConnell,PHILADELPHIA 76ERS,2019-02-08,HOME,DENVER NUGGETS,3.424214,1.00996,0.9489900000000002,4.827861,4.0324,0.38716000000000006,1.0872600000000001,0.38716000000000006
5780,Ish Smith,DETROIT PISTONS,2019-02-08,HOME,NEW YORK KNICKS,3.348344,1.13836,1.389775,3.960588,3.4482400000000006,0.44552,0.90768,0.44552
5781,Andre Iguodala,GOLDEN STATE WARRIORS,2019-02-08,AWAY,PHOENIX SUNS,3.1506679999999996,1.32026,1.509039,5.161245,4.4523600000000005,0.6271599999999999,1.0815000000000001,0.6271599999999999
5782,George Hill,MILWAUKEE BUCKS,2019-02-08,AWAY,DALLAS MAVERICKS,2.6700039999999996,1.58348,1.8271039999999998,4.548537,3.2378,0.45526,1.22436,0.45526
5783,Frank Jackson,NEW ORLEANS PELICANS,2019-02-08,HOME,MINNESOTA TIMBERWOLVES,4.07826,1.56422,1.2781290000000003,5.7279990000000005,2.87604,0.6498200000000001,0.5752800000000001,0.6498200000000001
5784,Damyean Dotson,NEW YORK KNICKS,2019-02-08,AWAY,DETROIT PISTONS,2.8069500000000005,1.63056,1.513645,4.7212499999999995,2.86864,0.29600000000000004,0.8337600000000002,0.29600000000000004
5785,Langston Galloway,DETROIT PISTONS,2019-02-08,HOME,NEW YORK KNICKS,2.3775180000000002,1.73328,1.5876040000000002,4.067343,2.22976,0.48050000000000004,0.82632,0.48050000000000004
5786,Timothe Luwawu-Cabarrot,CHICAGO BULLS,2019-02-08,AWAY,BROOKLYN NETS,2.5123999999999995,1.18116,1.422992,3.819762,2.06,0.28606000000000004,0.741,0.28606000000000004
5787,Tim Hardaway,DALLAS MAVERICKS,2019-02-08,HOME,MILWAUKEE BUCKS,3.0414720000000006,2.14202,2.1644310000000004,5.3881619999999995,3.5386800000000003,0.47814,0.93744,0.47814
5788,Mario Hezonja,NEW YORK KNICKS,2019-02-08,AWAY,DETROIT PISTONS,3.299940000000001,1.5150000000000001,3.050364,5.233191,2.78988,0.34418,1.0575,0.34418
5789,Taj Gibson,MINNESOTA TIMBERWOLVES,2019-02-08,AWAY,NEW ORLEANS PELICANS,4.524204,0.7981,2.265524,5.5224839999999995,2.1742,0.72946,1.1267099999999999,0.72946
5790,Monte Morris,DENVER NUGGETS,2019-02-08,AWAY,PHILADELPHIA 76ERS,4.309974,1.6968999999999999,1.7633290000000001,5.299839,5.34776,0.25332,1.0806600000000002,0.25332
5791,Ante Zizic,CLEVELAND CAVALIERS,2019-02-08,AWAY,WASHINGTON WIZARDS,5.741952000000001,0.766,1.7214180000000001,8.420694,2.6119600000000003,0.6777,0.8235900000000002,0.6777
5792,Tomas Satoransky,WASHINGTON WIZARDS,2019-02-08,HOME,CLEVELAND CAVALIERS,4.087636,1.17902,2.88907,5.832090000000001,6.3044400000000005,0.54052,0.8954399999999998,0.54052
5793,Kadeem Allen,NEW YORK KNICKS,2019-02-08,AWAY,DETROIT PISTONS,3.0319080000000005,1.0527600000000001,2.067323,4.27167,3.9385600000000003,0.40186,0.8032500000000002,0.40186
5794,Luol Deng,MINNESOTA TIMBERWOLVES,2019-02-08,AWAY,NEW ORLEANS PELICANS,3.3038979999999993,1.38874,1.571585,4.977501,2.4702,0.5836399999999999,0.9334799999999999,0.5836399999999999
5795,Ryan Broekhoff,DALLAS MAVERICKS,2019-02-08,HOME,MILWAUKEE BUCKS,1.6037720000000002,1.4615,0.885202,3.75366,2.592,0.2948,0.612,0.2948
5796,Ersan Ilyasova,MILWAUKEE BUCKS,2019-02-08,AWAY,DALLAS MAVERICKS,2.923566,1.0549,1.60515,5.529789,2.34936,0.73752,0.9463799999999998,0.73752
5797,DeMarre Carroll,BROOKLYN NETS,2019-02-08,HOME,CHICAGO BULLS,3.7068720000000015,1.58348,5.106307,6.1231349999999996,3.6702000000000004,0.41394000000000003,1.4142,0.41394000000000003
5798,Malik Beasley,DENVER NUGGETS,2019-02-08,AWAY,PHILADELPHIA 76ERS,3.27808,2.2640000000000002,1.720435,4.456296,2.65052,0.34948,1.13151,0.34948
5799,Kevon Looney,GOLDEN STATE WARRIORS,2019-02-08,AWAY,PHOENIX SUNS,4.783321999999999,0.83234,2.601616,6.826941,2.3388,1.1762,1.1865900000000003,1.1762
5800,Zaza Pachulia,DETROIT PISTONS,2019-02-08,HOME,NEW YORK KNICKS,3.491282,0.766,2.7670840000000005,6.088164,2.81664,0.71234,0.7924200000000001,0.71234
5801,Dion Waiters,MIAMI HEAT,2019-02-08,AWAY,SACRAMENTO KINGS,2.064082,1.83386,1.1003370000000001,4.0094460000000005,3.5868400000000005,0.26098,0.9542999999999999,0.26098
5802,Luke Kornet,NEW YORK KNICKS,2019-02-08,AWAY,DETROIT PISTONS,2.3729440000000004,1.85954,1.8390440000000003,4.790642999999999,2.63716,0.8108,1.0947900000000002,0.8108
5803,Dirk Nowitzki,DALLAS MAVERICKS,2019-02-08,HOME,MILWAUKEE BUCKS,1.9404460000000006,1.3737599999999999,1.292416,3.946218,2.0408,0.39654,0.612,0.39654
5804,Jalen Brunson,DALLAS MAVERICKS,2019-02-08,HOME,MILWAUKEE BUCKS,4.167334,1.1298,2.391839,4.9384380000000005,4.2731200000000005,0.21194,0.81201,0.21194
5805,Pat Connaughton,MILWAUKEE BUCKS,2019-02-08,AWAY,DALLAS MAVERICKS,2.75457,1.1298,1.599928,4.41036,2.92184,0.3863,0.8311199999999999,0.3863
5806,Harry Giles,SACRAMENTO KINGS,2019-02-08,HOME,MIAMI HEAT,5.192513999999999,0.766,2.186677,6.400017,2.40048,0.48295999999999994,0.89628,0.48295999999999994
5807,Treveon Graham,BROOKLYN NETS,2019-02-08,HOME,CHICAGO BULLS,2.5186100000000007,1.6091600000000001,1.4376490000000002,4.848573,2.7894400000000004,0.384,1.0209599999999999,0.384
5808,Furkan Korkmaz,PHILADELPHIA 76ERS,2019-02-08,HOME,DENVER NUGGETS,2.06245,1.3587799999999999,2.2878810000000005,3.658818,2.12384,0.30734,0.7821600000000001,0.30734
5809,Ed Davis,BROOKLYN NETS,2019-02-08,HOME,CHICAGO BULLS,4.026346000000001,0.766,2.408242,6.7113570000000005,2.409,0.85538,0.7429799999999999,0.85538
5810,Ben Simmons,PHILADELPHIA 76ERS,2019-02-08,HOME,DENVER NUGGETS,7.5753080000000015,0.79168,4.211816,7.568706,4.847200000000001,0.73394,1.3313400000000002,0.73394
5811,Nemanja Bjelica,SACRAMENTO KINGS,2019-02-08,HOME,MIAMI HEAT,2.4808059999999994,1.56636,0.778897,6.344415,2.5119200000000004,0.76678,0.9267899999999999,0.76678
5812,Rondae Hollis-Jefferson,BROOKLYN NETS,2019-02-08,HOME,CHICAGO BULLS,4.437252000000001,1.02494,3.157397,4.596432,2.49684,0.35892,0.7667099999999998,0.35892
5813,Juan Hernangomez,DENVER NUGGETS,2019-02-08,AWAY,PHILADELPHIA 76ERS,2.5306059999999997,1.2261,1.664088,4.263738,2.2272000000000003,0.53606,0.9823500000000001,0.53606
5814,Khyri Thomas,DETROIT PISTONS,2019-02-08,HOME,NEW YORK KNICKS,2.481534,1.12766,0.9556990000000001,3.7227360000000003,2.26444,0.5338,0.7042800000000001,0.5338
5815,D.J. Wilson,MILWAUKEE BUCKS,2019-02-08,AWAY,DALLAS MAVERICKS,2.6656559999999994,1.5278399999999999,1.80696,5.470143,2.79724,0.6321399999999999,0.9056999999999998,0.6321399999999999
5816,Allonzo Trier,NEW YORK KNICKS,2019-02-08,AWAY,DETROIT PISTONS,3.024342,1.13622,2.273107,4.528548000000001,2.93628,0.3098000000000001,0.7015500000000001,0.3098000000000001
5817,Justise Winslow,MIAMI HEAT,2019-02-08,AWAY,SACRAMENTO KINGS,3.3727340000000003,1.88094,1.7633260000000002,5.892588,4.526120000000001,0.4933199999999999,0.6492,0.4933199999999999
5818,Cheick Diallo,NEW ORLEANS PELICANS,2019-02-08,HOME,MINNESOTA TIMBERWOLVES,5.146174000000001,0.766,2.6914950000000006,7.034031,2.38672,0.7784000000000001,0.6803700000000001,0.7784000000000001
5819,Cristiano Felicio,CHICAGO BULLS,2019-02-08,AWAY,BROOKLYN NETS,3.404514,0.766,1.265949,4.606803,2.3206800000000003,0.45564,0.82236,0.45564
5820,Stanley Johnson,NEW ORLEANS PELICANS,2019-02-08,HOME,MINNESOTA TIMBERWOLVES,2.754112000000001,1.4722,1.2594690000000002,4.750263,3.04584,0.4483,0.8702100000000002,0.4483
5821,Ryan Arcidiacono,CHICAGO BULLS,2019-02-08,AWAY,BROOKLYN NETS,2.2534540000000005,1.32882,1.822,4.338093,4.102880000000001,0.31284,1.07322,0.31284
5822,Trevon Duval,MILWAUKEE BUCKS,2019-02-08,AWAY,DALLAS MAVERICKS,2.5886120000000004,0.83662,1.338684,3.589842,2.37388,0.31646,0.7022999999999998,0.31646
5823,Glenn Robinson,DETROIT PISTONS,2019-02-08,HOME,NEW YORK KNICKS,2.7283219999999995,0.94576,1.830305,3.495,2.12384,0.329,0.7449600000000001,0.329
5824,Elie Okobo,PHOENIX SUNS,2019-02-08,HOME,GOLDEN STATE WARRIORS,2.811718,1.2582,0.851259,4.333116,4.53676,0.30596,0.7707599999999999,0.30596
5825,Jordan McRae,WASHINGTON WIZARDS,2019-02-08,HOME,CLEVELAND CAVALIERS,4.3424439999999995,1.24536,2.1340800000000004,4.5776460000000005,2.4044000000000003,0.70296,0.9327299999999998,0.70296
5826,Devin Harris,DALLAS MAVERICKS,2019-02-08,HOME,MILWAUKEE BUCKS,2.1575260000000007,1.23038,1.9148610000000001,4.206981,3.09416,0.42047999999999996,0.6628499999999999,0.42047999999999996
5827,Boban Marjanovic,PHILADELPHIA 76ERS,2019-02-08,HOME,DENVER NUGGETS,3.4568960000000004,0.766,2.846539,6.339309,2.39516,0.63242,0.8262300000000001,0.63242
5828,Tony Snell,MILWAUKEE BUCKS,2019-02-08,AWAY,DALLAS MAVERICKS,2.505394,1.26034,1.368905,3.939378,3.0601599999999998,0.30714,0.8446799999999999,0.30714
5829,Daryl Macon,DALLAS MAVERICKS,2019-02-08,HOME,MILWAUKEE BUCKS,2.348916,0.766,1.015006,3.495,2.06,0.329,0.66963,0.329
5830,Duncan Robinson,MIAMI HEAT,2019-02-08,AWAY,SACRAMENTO KINGS,2.5214999999999996,0.766,1.373,3.495,2.06,0.329,0.5475,0.329
5831,Dragan Bender,PHOENIX SUNS,2019-02-08,HOME,GOLDEN STATE WARRIORS,2.7187080000000003,1.16618,1.3288470000000001,4.794288,2.20744,0.39150000000000007,0.8656799999999999,0.39150000000000007
5832,Rodions Kurucs,BROOKLYN NETS,2019-02-08,HOME,CHICAGO BULLS,3.4141780000000015,1.61344,1.236472,5.557695,2.59848,0.7501199999999999,0.8955299999999998,0.7501199999999999
5833,Kevin Love,CLEVELAND CAVALIERS,2019-02-08,AWAY,WASHINGTON WIZARDS,2.6919000000000004,0.766,1.373,3.495,2.06,0.329,0.6507000000000002,0.329
5834,Isaiah Hicks,NEW YORK KNICKS,2019-02-08,AWAY,DETROIT PISTONS,2.3582,0.766,2.6164,3.495,2.592,0.329,0.6507000000000002,0.329
5835,Justin Jackson,DALLAS MAVERICKS,2019-02-08,HOME,MILWAUKEE BUCKS,2.112018,1.087,1.478425,4.1891430000000005,2.6883600000000003,0.3851,0.81201,0.3851
5836,Sviatoslav Mykhailiuk,DETROIT PISTONS,2019-02-08,HOME,NEW YORK KNICKS,2.760504,1.31598,1.6101050000000001,4.109265,2.48236,0.4334,0.8432700000000001,0.4334
5837,Lance Thomas,NEW YORK KNICKS,2019-02-08,AWAY,DETROIT PISTONS,2.4744480000000006,1.29672,2.2334419999999997,4.028472,2.1457200000000003,0.39712000000000003,0.8507100000000002,0.39712000000000003
5838,Jose Calderon,DETROIT PISTONS,2019-02-08,HOME,NEW YORK KNICKS,2.952078,0.83234,0.994491,3.5496060000000003,2.57604,0.32178,0.6636000000000001,0.32178
5839,Quinn Cook,GOLDEN STATE WARRIORS,2019-02-08,AWAY,PHOENIX SUNS,3.0600119999999995,1.49146,1.125328,4.588773,3.08144,0.32274,1.0984500000000001,0.32274
5840,Chasson Randle,WASHINGTON WIZARDS,2019-02-08,HOME,CLEVELAND CAVALIERS,3.275829999999999,1.19828,1.6263930000000002,3.9434880000000003,3.7411200000000004,0.36194,0.7293299999999998,0.36194
5841,Deng Adel,CLEVELAND CAVALIERS,2019-02-08,AWAY,WASHINGTON WIZARDS,2.5382420000000003,1.1918600000000001,1.559889,4.028793,2.5504800000000003,0.38044,0.6913800000000002,0.38044
5842,Ian Clark,NEW ORLEANS PELICANS,2019-02-08,HOME,MINNESOTA TIMBERWOLVES,2.919488000000001,1.77394,1.1893470000000002,4.096356,2.9856800000000003,0.32328,0.5346000000000001,0.32328
5843,Udonis Haslem,MIAMI HEAT,2019-02-08,AWAY,SACRAMENTO KINGS,2.5214999999999996,0.766,1.373,3.495,2.06,0.329,0.5475,0.329
5844,Courtney Lee,DALLAS MAVERICKS,2019-02-08,HOME,MILWAUKEE BUCKS,2.0868160000000007,0.8858400000000001,1.5601129999999999,3.943344,2.65052,0.26972,0.612,0.26972
5845,Darius Miller,NEW ORLEANS PELICANS,2019-02-08,HOME,MINNESOTA TIMBERWOLVES,1.1779520000000012,2.6470599999999997,1.55317,4.421118,3.69532,0.40754,0.8261400000000001,0.40754
5846,Rodney McGruder,MIAMI HEAT,2019-02-08,AWAY,SACRAMENTO KINGS,2.3570319999999993,1.1298,1.281242,3.601338,2.12384,0.31494,0.5475,0.31494
5847,Antonio Blakeney,CHICAGO BULLS,2019-02-08,AWAY,BROOKLYN NETS,3.207282,0.766,1.436045,3.8262,2.3478800000000004,0.46075999999999995,0.741,0.46075999999999995
5848,John Jenkins,WASHINGTON WIZARDS,2019-02-08,HOME,CLEVELAND CAVALIERS,2.7003999999999992,0.98,1.0068000000000001,3.6214560000000002,2.29408,0.31228,0.6377999999999998,0.31228
5849,Kevin Knox,NEW YORK KNICKS,2019-02-08,AWAY,DETROIT PISTONS,4.039304000000001,2.19124,2.365017,5.146056,2.3866,0.38548,0.8880000000000001,0.38548
5850,Brandon Sampson,CHICAGO BULLS,2019-02-08,AWAY,BROOKLYN NETS,2.1521160000000004,1.09984,1.2984,3.908856,2.35792,0.27428,0.741,0.27428
5851,Channing Frye,CLEVELAND CAVALIERS,2019-02-08,AWAY,WASHINGTON WIZARDS,2.9516040000000006,1.087,1.715439,4.203786,2.7111199999999998,0.39938,0.6913800000000002,0.39938
5852,Shaquille Harrison,CHICAGO BULLS,2019-02-08,AWAY,BROOKLYN NETS,3.043978,1.11482,2.019453,4.02669,3.2907200000000003,0.56398,1.3173,0.56398
5853,Bam Adebayo,MIAMI HEAT,2019-02-08,AWAY,SACRAMENTO KINGS,3.9420599999999997,0.79168,3.2353730000000005,5.826614999999999,2.49092,0.3497,0.77124,0.3497
5854,Alfonzo McKinnie,GOLDEN STATE WARRIORS,2019-02-08,AWAY,PHOENIX SUNS,3.1966419999999998,1.05918,1.476831,5.414910000000001,2.5979200000000002,0.59506,0.8950500000000001,0.59506
5855,Marvin Bagley,SACRAMENTO KINGS,2019-02-08,HOME,MIAMI HEAT,5.76601,1.26462,2.3555420000000002,9.168141,2.8788000000000005,1.48916,0.9505199999999999,1.48916
5856,Mike Scott,PHILADELPHIA 76ERS,2019-02-08,HOME,DENVER NUGGETS,2.3935780000000006,1.43582,1.073331,5.052080999999999,2.71436,0.27378,0.5991000000000001,0.27378
5857,Anthony Tolliver,MINNESOTA TIMBERWOLVES,2019-02-08,AWAY,NEW ORLEANS PELICANS,2.227454,1.28388,1.4435069999999999,4.138776,2.14188,0.37107999999999997,0.7707599999999999,0.37107999999999997
5858,Wesley Johnson,WASHINGTON WIZARDS,2019-02-08,HOME,CLEVELAND CAVALIERS,3.366057999999999,0.98,1.7631640000000002,3.495,2.06,0.329,0.9767999999999999,0.329
5859,Torrey Craig,DENVER NUGGETS,2019-02-08,AWAY,PHILADELPHIA 76ERS,2.5207420000000003,1.3737599999999999,1.55865,4.6728570000000005,2.44876,1.04792,0.77895,1.04792
5860,Tyler Johnson,PHOENIX SUNS,2019-02-08,HOME,GOLDEN STATE WARRIORS,2.472190000000001,1.69904,1.1894689999999999,4.467246,3.4512,0.59544,0.8521199999999999,0.59544
5861,Thon Maker,DETROIT PISTONS,2019-02-08,HOME,NEW YORK KNICKS,3.058076,0.766,1.003816,4.0457160000000005,2.42176,0.29308000000000006,0.72801,0.29308000000000006
5862,Josh Okogie,MINNESOTA TIMBERWOLVES,2019-02-08,AWAY,NEW ORLEANS PELICANS,3.8314019999999998,1.37162,1.781971,4.5901380000000005,2.38452,0.27644,1.13688,0.27644
5863,Bruce Brown,DETROIT PISTONS,2019-02-08,HOME,NEW YORK KNICKS,2.7315959999999997,1.1298,1.165462,4.132626,2.33224,0.73698,0.6636000000000001,0.73698
5864,Noah Vonleh,NEW YORK KNICKS,2019-02-08,AWAY,DETROIT PISTONS,2.6729640000000003,1.43796,2.3130230000000003,6.505617,3.2227200000000003,0.41534,0.8032500000000002,0.41534
5865,Jamal Crawford,PHOENIX SUNS,2019-02-08,HOME,GOLDEN STATE WARRIORS,2.0788,1.57064,1.362919,4.039695,4.762560000000001,0.30310000000000004,0.8894099999999999,0.30310000000000004
5866,Matthew Dellavedova,CLEVELAND CAVALIERS,2019-02-08,AWAY,WASHINGTON WIZARDS,2.174150000000001,1.7525400000000002,2.3385130000000003,4.031346,4.0071200000000005,0.29498,0.7524000000000002,0.29498
5867,Shabazz Napier,BROOKLYN NETS,2019-02-08,HOME,CHICAGO BULLS,2.203946000000001,2.32392,4.029899,4.19913,5.4190000000000005,0.3631,1.05147,0.3631
5868,Paul George,OKLAHOMA CITY THUNDER,2019-02-09,AWAY,HOUSTON ROCKETS,2.1941940000000004,3.6614199999999997,6.868500000000001,5.52255,4.12796,0.28906,1.54764,0.28906
5869,Jeremy Lamb,CHARLOTTE HORNETS,2019-02-09,AWAY,ATLANTA HAWKS,5.0725760000000015,1.51928,2.505017,5.246598,2.43448,0.34143999999999997,1.3188900000000001,0.34143999999999997
5870,Bradley Beal,WASHINGTON WIZARDS,2019-02-09,AWAY,CHICAGO BULLS,5.509084000000001,2.2404599999999997,3.666367,6.561603,5.83884,0.6699999999999999,1.1870699999999998,0.6699999999999999
5871,Kemba Walker,CHARLOTTE HORNETS,2019-02-09,AWAY,ATLANTA HAWKS,4.420648000000002,2.81826,4.72699,5.945862,5.60608,0.36943999999999994,1.4578800000000003,0.36943999999999994
5872,Rudy Gobert,UTAH JAZZ,2019-02-09,HOME,SAN ANTONIO SPURS,5.303712,0.766,5.901085,8.74674,2.8733600000000004,1.63228,0.94743,1.63228
5873,James Harden,HOUSTON ROCKETS,2019-02-09,HOME,OKLAHOMA CITY THUNDER,2.852114000000001,3.66998,5.4876890000000005,6.6115379999999995,4.50248,0.93312,1.6716600000000001,0.93312
5874,Kyle Lowry,TORONTO RAPTORS,2019-02-09,AWAY,NEW YORK KNICKS,1.9139160000000004,2.6513400000000003,3.0951349999999995,5.745147,6.5861600000000005,0.7132599999999999,0.91785,0.7132599999999999
5875,Marvin Williams,CHARLOTTE HORNETS,2019-02-09,AWAY,ATLANTA HAWKS,2.1024480000000008,2.13774,1.937025,5.150343,2.47648,0.7257,1.2307500000000002,0.7257
5876,Zach LaVine,CHICAGO BULLS,2019-02-09,HOME,WASHINGTON WIZARDS,6.427840000000001,1.61772,3.986268,5.862242999999999,4.545640000000001,0.54236,0.9558000000000002,0.54236
5877,Chris Paul,HOUSTON ROCKETS,2019-02-09,HOME,OKLAHOMA CITY THUNDER,2.4381980000000008,2.05856,3.2361120000000003,4.620243,6.01484,0.35353999999999997,1.4072399999999998,0.35353999999999997
5878,Trevor Ariza,WASHINGTON WIZARDS,2019-02-09,AWAY,CHICAGO BULLS,2.6695860000000007,2.26614,2.8540379999999996,4.793967,4.112,0.37002,1.3633499999999998,0.37002
5879,Anthony Davis,NEW ORLEANS PELICANS,2019-02-09,AWAY,MEMPHIS GRIZZLIES,8.365152000000002,1.2860200000000002,7.15535,8.829668999999999,3.6675999999999997,1.35174,0.9484500000000001,1.35174
5880,Trae Young,ATLANTA HAWKS,2019-02-09,HOME,CHARLOTTE HORNETS,4.177316,2.1677,4.58434,5.24793,6.1776800000000005,0.3309,0.6633300000000001,0.3309
