,index,slug,name_x,team_x,location_x,opponent_x,outcome,seconds_played,made_field_goals_x,attempted_field_goals_x,made_three_point_field_goals_x,attempted_three_point_field_goals_x,made_free_throws_x,attempted_free_throws_x,offensive_rebounds_x,defensive_rebounds_x,assists_x,steals_x,blocks_x,turnovers_x,personal_fouls,game_score,Date,Team Defensive Rating,Team Pace,Team Turnover %,Opponent Defensive Rating,Opponent Pace,Opponent Turnover %,attempted_two_point_field_goals_x,made_two_point_field_goals_x,total_rebounds,at_home,indexr,name_y,team_y,date,location_y,opponent_y,made_field_goals_y,made_two_point_field_goals_y,attempted_two_point_field_goals_y,attempted_field_goals_y,made_three_point_field_goals_y,attempted_three_point_field_goals_y,attempted_free_throws_y,made_free_throws_y,offensive_rebounds_y,defensive_rebounds_y,assists_y,blocks_y,turnovers_y,steals_y
699,699,anthoca01,Carmelo Anthony,PORTLAND TRAIL BLAZERS,AWAY,MIAMI HEAT,LOSS,2240,3,11,0,4,5,6,0,2,3,0,0,1,3,4.6,2020-01-05,110.5,99.1,12.1,107.6,98.2,13.1,7,3,2,False,699,Carmelo Anthony,PORTLAND TRAIL BLAZERS,2020-01-05,AWAY,MIAMI HEAT,8.78,6.89,9.78,12.56,1.89,2.78,2.0,1.0,1.0,5.44,1.11,0.0,1.56,1.11
700,700,allengr01,Grayson Allen,MEMPHIS GRIZZLIES,AWAY,PHOENIX SUNS,WIN,748,2,2,0,0,0,0,0,1,1,0,0,0,0,4.4,2020-01-05,108.8,96.6,12.9,115.1,100.5,13.8,2,2,1,False,700,Grayson Allen,MEMPHIS GRIZZLIES,2020-01-05,AWAY,PHOENIX SUNS,1.56,1.0,2.0,3.0,0.56,1.0,2.22,2.22,0.0,1.11,0.56,0.0,0.56,0.0
701,701,vonleno01,Noah Vonleh,MINNESOTA TIMBERWOLVES,AWAY,CLEVELAND CAVALIERS,WIN,474,2,3,0,0,0,0,0,3,0,0,1,0,0,4.3,2020-01-05,112.9,100.2,11.4,117.6,96.6,12.2,3,2,3,False,701,Noah Vonleh,MINNESOTA TIMBERWOLVES,2020-01-05,AWAY,CLEVELAND CAVALIERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,702,portibo01,Bobby Portis,NEW YORK KNICKS,AWAY,LOS ANGELES CLIPPERS,LOSS,820,2,6,2,4,2,3,1,1,2,0,0,2,1,4.2,2020-01-05,113.7,99.6,12.4,111.5,101.7,12.7,2,0,2,False,702,Bobby Portis,NEW YORK KNICKS,2020-01-05,AWAY,LOS ANGELES CLIPPERS,6.56,3.56,5.33,10.44,3.0,5.11,2.56,2.56,0.89,4.0,1.56,0.0,1.0,0.0
703,703,caldwke01,Kentavious Caldwell-Pope,LOS ANGELES LAKERS,HOME,DETROIT PISTONS,WIN,1548,4,10,2,3,0,0,0,0,1,1,0,1,3,4.1,2020-01-05,109.5,103.2,13.4,109.2,97.4,12.3,7,2,0,True,703,Kentavious Caldwell-Pope,LOS ANGELES LAKERS,2020-01-05,HOME,DETROIT PISTONS,1.0,0.56,2.67,5.67,0.44,3.0,2.22,1.67,0.89,1.56,1.44,0.0,0.56,0.44
704,704,pattepa01,Patrick Patterson,LOS ANGELES CLIPPERS,HOME,NEW YORK KNICKS,WIN,823,2,5,2,5,0,0,0,2,1,0,0,0,2,3.8,2020-01-05,111.5,101.7,12.7,113.7,99.6,12.4,0,0,2,True,704,Patrick Patterson,LOS ANGELES CLIPPERS,2020-01-05,HOME,NEW YORK KNICKS,0.63,0.0,0.24,1.26,0.63,1.02,0.0,0.0,0.15,0.45,0.48,0.0,0.45,0.0
705,705,shamela01,Landry Shamet,LOS ANGELES CLIPPERS,HOME,NEW YORK KNICKS,WIN,800,1,2,1,2,2,2,0,1,0,1,0,0,4,3.7,2020-01-05,111.5,101.7,12.7,113.7,99.6,12.4,0,0,1,True,705,Landry Shamet,LOS ANGELES CLIPPERS,2020-01-05,HOME,NEW YORK KNICKS,3.56,2.11,3.78,10.78,1.44,7.0,0.56,0.56,1.11,2.89,2.22,0.0,0.89,0.44
706,706,mcgruro01,Rodney McGruder,LOS ANGELES CLIPPERS,HOME,NEW YORK KNICKS,WIN,765,1,2,1,1,0,0,0,2,0,0,1,0,0,3.3,2020-01-05,111.5,101.7,12.7,113.7,99.6,12.4,1,0,2,True,706,Rodney McGruder,LOS ANGELES CLIPPERS,2020-01-05,HOME,NEW YORK KNICKS,0.89,0.89,1.44,2.0,0.0,0.56,1.11,0.56,0.44,2.78,0.89,0.44,0.0,0.44
707,707,zubaciv01,Ivica Zubac,LOS ANGELES CLIPPERS,HOME,NEW YORK KNICKS,WIN,724,2,3,0,0,0,0,1,1,0,0,0,0,1,3.3,2020-01-05,111.5,101.7,12.7,113.7,99.6,12.4,3,2,2,True,707,Ivica Zubac,LOS ANGELES CLIPPERS,2020-01-05,HOME,NEW YORK KNICKS,4.0,4.0,5.56,5.56,0.0,0.0,0.0,0.0,2.78,5.56,0.44,1.78,0.44,0.0
708,708,bazemke01,Kent Bazemore,PORTLAND TRAIL BLAZERS,AWAY,MIAMI HEAT,LOSS,2122,2,9,1,5,2,2,1,8,0,0,0,0,4,3.0,2020-01-05,110.5,99.1,12.1,107.6,98.2,13.1,4,1,9,False,708,Kent Bazemore,PORTLAND TRAIL BLAZERS,2020-01-05,AWAY,MIAMI HEAT,2.89,1.89,4.33,8.78,1.0,4.44,1.11,0.0,0.0,2.89,2.11,1.56,1.33,0.56
709,709,doumbse01,Sekou Doumbouya,DETROIT PISTONS,AWAY,LOS ANGELES LAKERS,LOSS,2041,4,12,1,4,2,2,0,5,0,0,1,1,6,3.0,2020-01-05,109.2,97.4,12.3,109.5,103.2,13.4,8,3,5,False,709,Sekou Doumbouya,DETROIT PISTONS,2020-01-05,AWAY,LOS ANGELES LAKERS,5.11,2.89,4.78,10.44,2.22,5.67,1.89,0.89,1.78,8.67,1.11,0.56,1.11,1.56
710,710,bradlav01,Avery Bradley,LOS ANGELES LAKERS,HOME,DETROIT PISTONS,WIN,746,2,5,1,3,0,0,0,0,1,1,1,1,2,2.9,2020-01-05,109.5,103.2,13.4,109.2,97.4,12.3,2,1,0,True,710,Avery Bradley,LOS ANGELES LAKERS,2020-01-05,HOME,DETROIT PISTONS,5.11,4.56,5.67,8.22,0.56,2.56,1.11,1.11,1.0,2.33,1.0,0.0,1.0,1.89
711,711,porteke02,Kevin Porter,CLEVELAND CAVALIERS,HOME,MINNESOTA TIMBERWOLVES,LOSS,1167,3,6,0,0,0,2,1,4,0,1,0,2,1,2.7,2020-01-05,117.6,96.6,12.2,112.9,100.2,11.4,6,3,5,True,711,Kevin Porter,CLEVELAND CAVALIERS,2020-01-05,HOME,MINNESOTA TIMBERWOLVES,4.39,3.04,7.14,11.63,1.36,4.49,2.93,2.19,1.17,3.46,3.88,0.63,1.95,1.32
712,712,harklma01,Maurice Harkless,LOS ANGELES CLIPPERS,HOME,NEW YORK KNICKS,WIN,1257,1,4,0,1,0,0,2,4,0,0,2,0,3,2.4,2020-01-05,111.5,101.7,12.7,113.7,99.6,12.4,3,1,6,True,712,Maurice Harkless,LOS ANGELES CLIPPERS,2020-01-05,HOME,NEW YORK KNICKS,2.67,2.67,3.67,4.22,0.0,0.56,0.89,0.0,1.44,4.22,0.89,0.89,1.56,0.44
713,713,knoxke01,Kevin Knox,NEW YORK KNICKS,AWAY,LOS ANGELES CLIPPERS,LOSS,367,1,2,0,1,0,0,0,0,1,0,1,0,0,2.4,2020-01-05,113.7,99.6,12.4,111.5,101.7,12.7,1,1,0,False,713,Kevin Knox,NEW YORK KNICKS,2020-01-05,AWAY,LOS ANGELES CLIPPERS,1.44,0.44,1.44,3.78,1.0,2.33,0.0,0.0,0.0,5.33,0.44,0.0,0.0,0.0
714,714,saricda01,Dario Šarić,PHOENIX SUNS,HOME,MEMPHIS GRIZZLIES,LOSS,334,1,1,0,0,0,1,0,1,0,0,1,0,0,2.3,2020-01-05,115.1,100.5,13.8,108.8,96.6,12.9,1,1,1,True,714,Dario Šarić,PHOENIX SUNS,2020-01-05,HOME,MEMPHIS GRIZZLIES,0.89,0.89,1.33,1.89,0.0,0.56,0.0,0.0,0.0,1.0,0.44,0.0,0.0,0.0
715,715,tollian01,Anthony Tolliver,PORTLAND TRAIL BLAZERS,AWAY,MIAMI HEAT,LOSS,1005,1,3,1,3,0,0,0,1,1,0,0,0,1,1.9,2020-01-05,110.5,99.1,12.1,107.6,98.2,13.1,0,0,1,False,715,Anthony Tolliver,PORTLAND TRAIL BLAZERS,2020-01-05,AWAY,MIAMI HEAT,0.44,0.0,0.0,1.89,0.44,1.89,1.11,0.56,0.0,2.89,0.44,0.44,0.44,0.0
716,716,trentga02,Gary Trent,PORTLAND TRAIL BLAZERS,AWAY,MIAMI HEAT,LOSS,1027,2,7,2,5,0,0,0,0,0,0,0,0,0,1.9,2020-01-05,110.5,99.1,12.1,107.6,98.2,13.1,2,0,0,False,716,Gary Trent,PORTLAND TRAIL BLAZERS,2020-01-05,AWAY,MIAMI HEAT,2.56,2.11,2.67,5.22,0.44,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,717,knighbr03,Brandon Knight,CLEVELAND CAVALIERS,HOME,MINNESOTA TIMBERWOLVES,LOSS,1380,2,8,1,6,0,1,1,3,3,1,0,2,2,1.7,2020-01-05,117.6,96.6,12.2,112.9,100.2,11.4,2,1,4,True,717,Brandon Knight,CLEVELAND CAVALIERS,2020-01-05,HOME,MINNESOTA TIMBERWOLVES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,718,osmande01,Cedi Osman,CLEVELAND CAVALIERS,HOME,MINNESOTA TIMBERWOLVES,LOSS,1783,3,8,0,3,1,1,0,2,1,0,1,3,2,0.8,2020-01-05,117.6,96.6,12.2,112.9,100.2,11.4,5,3,2,True,718,Cedi Osman,CLEVELAND CAVALIERS,2020-01-05,HOME,MINNESOTA TIMBERWOLVES,7.0,2.89,4.0,10.78,4.11,6.78,2.22,1.67,0.0,2.67,0.89,0.0,1.44,0.44
719,719,silvach01,Chris Silva,MIAMI HEAT,HOME,PORTLAND TRAIL BLAZERS,WIN,98,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7,2020-01-05,107.6,98.2,13.1,110.5,99.1,12.1,0,0,1,True,719,Chris Silva,MIAMI HEAT,2020-01-05,HOME,PORTLAND TRAIL BLAZERS,1.44,1.44,1.44,1.44,0.0,0.0,0.44,0.0,0.0,0.44,0.0,0.44,0.0,0.0
720,720,okogijo01,Josh Okogie,MINNESOTA TIMBERWOLVES,AWAY,CLEVELAND CAVALIERS,WIN,1037,2,6,0,4,0,0,1,4,1,1,0,3,2,0.4,2020-01-05,112.9,100.2,11.4,117.6,96.6,12.2,2,2,5,False,720,Josh Okogie,MINNESOTA TIMBERWOLVES,2020-01-05,AWAY,CLEVELAND CAVALIERS,3.0,2.0,3.89,6.89,1.0,3.0,3.56,2.22,1.56,3.0,2.11,0.56,1.0,1.44
721,721,crowdja01,Jae Crowder,MEMPHIS GRIZZLIES,AWAY,PHOENIX SUNS,WIN,1519,1,4,1,4,0,0,0,5,2,0,0,2,3,0.3,2020-01-05,108.8,96.6,12.9,115.1,100.5,13.8,0,0,5,False,721,Jae Crowder,MEMPHIS GRIZZLIES,2020-01-05,AWAY,PHOENIX SUNS,8.11,3.44,6.44,16.11,4.67,9.67,3.11,2.56,2.11,4.11,6.56,1.67,0.56,1.67
722,722,johnsty01,Tyler Johnson,PHOENIX SUNS,HOME,MEMPHIS GRIZZLIES,LOSS,544,2,7,0,1,0,0,1,0,0,0,0,0,1,0.2,2020-01-05,115.1,100.5,13.8,108.8,96.6,12.9,6,2,1,True,722,Tyler Johnson,PHOENIX SUNS,2020-01-05,HOME,MEMPHIS GRIZZLIES,1.68,0.87,2.31,4.66,0.81,2.34,1.09,0.78,0.15,0.42,0.68,0.24,0.58,0.63
723,723,robinje01,Jerome Robinson,LOS ANGELES CLIPPERS,HOME,NEW YORK KNICKS,WIN,506,0,0,0,0,0,0,0,2,0,0,0,0,1,0.2,2020-01-05,111.5,101.7,12.7,113.7,99.6,12.4,0,0,2,True,723,Jerome Robinson,LOS ANGELES CLIPPERS,2020-01-05,HOME,NEW YORK KNICKS,2.11,1.11,1.11,4.78,1.0,3.67,0.89,0.89,0.56,1.44,1.33,0.0,0.44,0.0
724,724,rondora01,Rajon Rondo,LOS ANGELES LAKERS,HOME,DETROIT PISTONS,WIN,1204,1,4,0,1,0,0,0,3,3,0,0,2,1,0.2,2020-01-05,109.5,103.2,13.4,109.2,97.4,12.3,3,1,3,True,724,Rajon Rondo,LOS ANGELES LAKERS,2020-01-05,HOME,DETROIT PISTONS,0.56,0.56,3.56,4.0,0.0,0.44,0.0,0.0,0.0,2.78,3.22,0.0,1.0,0.0
725,725,belljo01,Jordan Bell,MINNESOTA TIMBERWOLVES,AWAY,CLEVELAND CAVALIERS,WIN,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2020-01-05,112.9,100.2,11.4,117.6,96.6,12.2,0,0,0,False,725,Jordan Bell,MINNESOTA TIMBERWOLVES,2020-01-05,AWAY,CLEVELAND CAVALIERS,1.0,1.0,2.67,3.22,0.0,0.56,0.0,0.0,1.67,1.89,0.44,0.0,0.56,0.0
726,726,robindu01,Duncan Robinson,MIAMI HEAT,HOME,PORTLAND TRAIL BLAZERS,WIN,2131,2,11,2,11,0,0,1,6,0,1,0,1,4,0.0,2020-01-05,107.6,98.2,13.1,110.5,99.1,12.1,0,0,7,True,726,Duncan Robinson,MIAMI HEAT,2020-01-05,HOME,PORTLAND TRAIL BLAZERS,2.56,0.0,0.44,7.89,2.56,7.44,0.0,0.0,0.0,3.44,1.0,0.0,1.56,0.0
727,727,littlna01,Nassir Little,PORTLAND TRAIL BLAZERS,AWAY,MIAMI HEAT,LOSS,243,0,2,0,0,0,0,1,2,0,0,0,0,0,-0.1,2020-01-05,110.5,99.1,12.1,107.6,98.2,13.1,2,0,3,False,727,Nassir Little,PORTLAND TRAIL BLAZERS,2020-01-05,AWAY,MIAMI HEAT,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0
728,728,makerth01,Thon Maker,DETROIT PISTONS,AWAY,LOS ANGELES LAKERS,LOSS,449,2,2,0,0,0,2,0,0,0,0,0,2,2,-0.2,2020-01-05,109.2,97.4,12.3,109.5,103.2,13.4,2,2,0,False,728,Thon Maker,DETROIT PISTONS,2020-01-05,AWAY,LOS ANGELES LAKERS,1.78,1.33,1.78,3.11,0.44,1.33,2.89,1.56,0.89,2.11,0.44,0.0,1.11,0.89
729,729,hoardja01,Jaylen Hoard,PORTLAND TRAIL BLAZERS,AWAY,MIAMI HEAT,LOSS,98,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.3,2020-01-05,110.5,99.1,12.1,107.6,98.2,13.1,0,0,1,False,729,Jaylen Hoard,PORTLAND TRAIL BLAZERS,2020-01-05,AWAY,MIAMI HEAT,1.8,1.8,3.12,3.43,0.0,0.31,1.59,0.99,1.74,2.23,0.43,0.0,0.24,0.31
730,730,dellama01,Matthew Dellavedova,CLEVELAND CAVALIERS,HOME,MINNESOTA TIMBERWOLVES,LOSS,228,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7,2020-01-05,117.6,96.6,12.2,112.9,100.2,11.4,0,0,0,True,730,Matthew Dellavedova,CLEVELAND CAVALIERS,2020-01-05,HOME,MINNESOTA TIMBERWOLVES,1.0,1.0,2.11,3.0,0.0,0.89,0.0,0.0,0.0,0.56,2.89,0.0,0.56,0.0
731,731,mckinal01,Alfonzo McKinnie,CLEVELAND CAVALIERS,HOME,MINNESOTA TIMBERWOLVES,LOSS,1265,1,5,0,1,0,0,1,3,0,0,0,1,1,-0.9,2020-01-05,117.6,96.6,12.2,112.9,100.2,11.4,4,1,4,True,731,Alfonzo McKinnie,CLEVELAND CAVALIERS,2020-01-05,HOME,MINNESOTA TIMBERWOLVES,1.87,1.68,2.93,5.32,0.19,2.39,1.27,0.91,0.51,1.62,0.27,0.0,0.51,0.96
732,732,kuzmaky01,Kyle Kuzma,LOS ANGELES LAKERS,HOME,DETROIT PISTONS,WIN,1258,2,8,0,3,0,1,0,4,2,0,0,2,1,-1.0,2020-01-05,109.5,103.2,13.4,109.2,97.4,12.3,5,2,4,True,732,Kyle Kuzma,LOS ANGELES LAKERS,2020-01-05,HOME,DETROIT PISTONS,4.44,2.0,5.56,12.22,2.44,6.67,2.67,2.67,0.89,2.0,1.0,0.56,0.56,0.44
733,733,snellto01,Tony Snell,DETROIT PISTONS,AWAY,LOS ANGELES LAKERS,LOSS,787,0,3,0,1,0,0,0,1,1,0,0,0,1,-1.5,2020-01-05,109.2,97.4,12.3,109.5,103.2,13.4,2,0,1,False,733,Tony Snell,DETROIT PISTONS,2020-01-05,AWAY,LOS ANGELES LAKERS,3.78,2.33,3.78,6.11,1.44,2.33,0.56,0.56,0.0,0.44,2.11,0.0,0.0,0.0
734,734,johnsca02,Cameron Johnson,PHOENIX SUNS,HOME,MEMPHIS GRIZZLIES,LOSS,743,1,4,0,2,0,0,1,1,0,0,0,2,2,-2.2,2020-01-05,115.1,100.5,13.8,108.8,96.6,12.9,2,1,2,True,734,Cameron Johnson,PHOENIX SUNS,2020-01-05,HOME,MEMPHIS GRIZZLIES,1.0,1.0,2.11,4.0,0.0,1.89,1.11,0.56,0.44,1.44,0.89,0.56,0.0,0.0
735,735,fraziti01,Tim Frazier,DETROIT PISTONS,AWAY,LOS ANGELES LAKERS,LOSS,320,0,2,0,2,0,0,0,0,1,0,0,2,0,-2.7,2020-01-05,109.2,97.4,12.3,109.5,103.2,13.4,0,0,0,False,735,Tim Frazier,DETROIT PISTONS,2020-01-05,AWAY,LOS ANGELES LAKERS,2.22,2.22,3.22,3.22,0.0,0.0,0.0,0.0,0.89,0.89,3.67,0.56,1.89,1.0
736,736,bateske01,Keita Bates-Diop,MINNESOTA TIMBERWOLVES,AWAY,CLEVELAND CAVALIERS,WIN,849,0,3,0,1,1,2,0,1,0,0,0,2,1,-3.6,2020-01-05,112.9,100.2,11.4,117.6,96.6,12.2,2,0,1,False,736,Keita Bates-Diop,MINNESOTA TIMBERWOLVES,2020-01-05,AWAY,CLEVELAND CAVALIERS,3.0,1.56,5.67,9.0,1.44,3.33,2.56,2.0,0.0,3.56,0.44,0.56,0.0,0.44
737,737,jokicni01,Nikola Jokić,DENVER NUGGETS,AWAY,ATLANTA HAWKS,WIN,2210,16,25,4,8,11,16,4,4,5,2,1,0,3,42.9,2020-01-06,108.9,97.7,11.9,113.9,103.9,14.3,17,12,8,False,737,Nikola Jokić,DENVER NUGGETS,2020-01-06,AWAY,ATLANTA HAWKS,5.33,4.78,9.22,12.22,0.56,3.0,7.44,6.33,2.44,6.22,2.22,0.0,2.0,0.56
738,738,doncilu01,Luka Dončić,DALLAS MAVERICKS,HOME,CHICAGO BULLS,WIN,2062,14,24,5,10,5,9,1,10,10,0,1,3,2,32.8,2020-01-06,110.7,99.0,12.7,113.2,99.0,12.7,14,9,11,True,738,Luka Dončić,DALLAS MAVERICKS,2020-01-06,HOME,CHICAGO BULLS,11.78,6.78,13.89,25.78,5.0,11.89,7.33,6.89,2.89,9.56,8.67,0.44,4.56,1.11
739,739,warretj01,T.J. Warren,INDIANA PACERS,AWAY,CHARLOTTE HORNETS,WIN,2026,15,24,0,2,6,6,3,2,3,1,1,1,5,28.7,2020-01-06,106.5,98.1,12.4,112.5,98.7,10.9,22,15,5,False,739,T.J. Warren,INDIANA PACERS,2020-01-06,AWAY,CHARLOTTE HORNETS,6.33,4.33,10.0,14.44,2.0,4.44,4.78,3.67,2.0,4.11,2.56,0.56,1.67,2.0
740,740,ingrabr01,Brandon Ingram,NEW ORLEANS PELICANS,HOME,UTAH JAZZ,LOSS,2334,12,26,3,6,8,8,3,5,5,1,1,3,3,26.2,2020-01-06,112.6,103.3,12.6,105.7,100.3,13.4,20,9,8,True,740,Brandon Ingram,NEW ORLEANS PELICANS,2020-01-06,HOME,UTAH JAZZ,6.67,4.11,11.22,19.22,2.56,8.0,2.78,2.78,0.44,3.67,3.0,0.89,3.56,1.67
741,741,adamsst01,Steven Adams,OKLAHOMA CITY THUNDER,AWAY,PHILADELPHIA 76ERS,LOSS,2108,9,14,0,0,6,8,9,6,1,0,2,1,1,25.8,2020-01-06,107.0,102.8,11.7,110.0,101.6,12.9,14,9,15,False,741,Steven Adams,OKLAHOMA CITY THUNDER,2020-01-06,AWAY,PHILADELPHIA 76ERS,3.33,3.33,7.44,7.44,0.0,0.0,6.56,5.11,6.22,6.67,3.56,1.0,1.0,0.56
742,742,youngtr01,Trae Young,ATLANTA HAWKS,HOME,DENVER NUGGETS,LOSS,2367,8,12,4,5,9,9,0,4,12,0,0,7,4,24.8,2020-01-06,113.9,103.9,14.3,108.9,97.7,11.9,7,4,4,True,742,Trae Young,ATLANTA HAWKS,2020-01-06,HOME,DENVER NUGGETS,10.67,5.67,9.56,23.0,5.0,13.44,10.44,8.89,0.0,4.44,8.89,0.0,4.89,1.11
743,743,bartowi01,Will Barton,DENVER NUGGETS,AWAY,ATLANTA HAWKS,WIN,2191,12,20,3,6,1,1,2,7,5,0,1,1,3,24.3,2020-01-06,108.9,97.7,11.9,113.9,103.9,14.3,14,9,9,False,743,Will Barton,DENVER NUGGETS,2020-01-06,AWAY,ATLANTA HAWKS,3.44,3.0,5.89,9.78,0.44,3.89,4.89,4.44,2.33,3.78,2.78,0.0,0.44,0.44
744,744,roziete01,Terry Rozier,CHARLOTTE HORNETS,HOME,INDIANA PACERS,LOSS,2377,8,17,3,10,9,9,0,1,6,1,0,1,0,23.8,2020-01-06,112.5,98.7,10.9,106.5,98.1,12.4,7,5,1,True,744,Terry Rozier,CHARLOTTE HORNETS,2020-01-06,HOME,INDIANA PACERS,10.44,5.0,8.33,18.11,5.44,9.78,4.67,3.11,1.56,4.44,5.78,0.0,1.44,0.44
745,745,antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,AWAY,SAN ANTONIO SPURS,LOSS,2030,10,22,0,5,4,4,2,10,8,3,1,2,2,23.5,2020-01-06,105.2,103.3,12.0,111.2,98.3,11.0,17,10,12,False,745,Giannis Antetokounmpo,MILWAUKEE BUCKS,2020-01-06,AWAY,SAN ANTONIO SPURS,9.67,6.67,9.44,16.44,3.0,7.0,13.56,9.67,1.33,10.67,2.33,0.89,1.78,0.56
746,746,inglejo01,Joe Ingles,UTAH JAZZ,AWAY,NEW ORLEANS PELICANS,WIN,1678,8,12,4,5,2,2,0,2,6,2,0,0,1,23.2,2020-01-06,105.7,100.3,13.4,112.6,103.3,12.6,7,4,2,False,746,Joe Ingles,UTAH JAZZ,2020-01-06,AWAY,NEW ORLEANS PELICANS,3.56,1.0,2.89,10.11,2.56,7.22,0.0,0.0,0.0,4.44,7.22,0.44,1.11,0.56
747,747,sabondo01,Domantas Sabonis,INDIANA PACERS,AWAY,CHARLOTTE HORNETS,WIN,2255,7,11,0,1,4,6,4,8,7,2,1,2,4,21.5,2020-01-06,106.5,98.1,12.4,112.5,98.7,10.9,10,7,12,False,747,Domantas Sabonis,INDIANA PACERS,2020-01-06,AWAY,CHARLOTTE HORNETS,9.67,9.67,12.56,13.67,0.0,1.11,4.33,2.56,5.67,4.44,6.22,0.44,2.0,1.44
748,748,bogdabo02,Bojan Bogdanović,UTAH JAZZ,AWAY,NEW ORLEANS PELICANS,WIN,1997,11,21,3,9,10,10,0,0,0,0,0,3,3,20.5,2020-01-06,105.7,100.3,13.4,112.6,103.3,12.6,12,8,0,False,748,Bojan Bogdanović,UTAH JAZZ,2020-01-06,AWAY,NEW ORLEANS PELICANS,4.44,3.33,7.44,13.0,1.11,5.56,6.78,6.22,2.0,3.44,0.44,0.0,3.89,0.44
749,749,markkla01,Lauri Markkanen,CHICAGO BULLS,AWAY,DALLAS MAVERICKS,LOSS,2154,10,18,4,10,2,2,2,7,0,1,0,1,1,20.5,2020-01-06,113.2,99.0,12.7,110.7,99.0,12.7,8,6,9,False,749,Lauri Markkanen,CHICAGO BULLS,2020-01-06,AWAY,DALLAS MAVERICKS,5.44,2.0,4.33,13.78,3.44,9.44,2.0,2.0,2.33,3.44,1.44,0.0,0.56,1.0
750,750,balllo01,Lonzo Ball,NEW ORLEANS PELICANS,HOME,UTAH JAZZ,LOSS,2215,8,14,4,6,1,3,3,5,7,0,0,1,2,20.3,2020-01-06,112.6,103.3,12.6,105.7,100.3,13.4,8,4,8,True,750,Lonzo Ball,NEW ORLEANS PELICANS,2020-01-06,HOME,UTAH JAZZ,9.44,6.33,7.89,17.67,3.11,9.78,2.0,1.56,1.11,3.11,7.78,0.56,1.56,2.0
751,751,huertke01,Kevin Huerter,ATLANTA HAWKS,HOME,DENVER NUGGETS,LOSS,2016,8,12,6,8,0,0,2,6,1,1,0,1,1,20.3,2020-01-06,113.9,103.9,14.3,108.9,97.7,11.9,4,2,8,True,751,Kevin Huerter,ATLANTA HAWKS,2020-01-06,HOME,DENVER NUGGETS,8.67,5.11,9.67,17.56,3.56,7.89,1.11,1.11,0.44,6.0,5.0,0.44,2.11,1.56
752,752,derozde01,DeMar DeRozan,SAN ANTONIO SPURS,HOME,MILWAUKEE BUCKS,WIN,1960,11,15,1,1,2,2,0,3,7,0,0,4,2,19.9,2020-01-06,111.2,98.3,11.0,105.2,103.3,12.0,14,10,3,True,752,DeMar DeRozan,SAN ANTONIO SPURS,2020-01-06,HOME,MILWAUKEE BUCKS,10.22,9.78,17.56,18.89,0.44,1.33,7.44,6.89,1.56,2.0,4.11,0.0,1.44,0.56
753,753,simmobe01,Ben Simmons,PHILADELPHIA 76ERS,HOME,OKLAHOMA CITY THUNDER,WIN,2274,6,12,0,0,5,6,4,11,8,1,0,2,4,19.7,2020-01-06,110.0,101.6,12.9,107.0,102.8,11.7,12,6,15,True,753,Ben Simmons,PHILADELPHIA 76ERS,2020-01-06,HOME,OKLAHOMA CITY THUNDER,6.57,6.57,11.17,11.17,0.0,0.0,4.46,2.84,2.31,5.36,7.2,0.57,3.9,1.7
754,754,arizatr01,Trevor Ariza,SACRAMENTO KINGS,HOME,GOLDEN STATE WARRIORS,WIN,1932,7,9,4,6,0,2,1,5,3,2,0,0,2,19.2,2020-01-06,111.5,103.1,11.5,109.5,100.9,12.6,3,3,6,True,754,Trevor Ariza,SACRAMENTO KINGS,2020-01-06,HOME,GOLDEN STATE WARRIORS,1.56,0.56,1.0,4.0,1.0,3.0,0.89,0.89,0.0,5.22,1.56,0.56,1.67,1.56
755,755,smithis01,Ish Smith,WASHINGTON WIZARDS,HOME,BOSTON CELTICS,WIN,1872,12,18,1,3,2,4,0,4,4,0,0,3,2,18.6,2020-01-06,113.9,101.4,12.3,107.8,99.6,11.5,15,11,4,True,755,Ish Smith,WASHINGTON WIZARDS,2020-01-06,HOME,BOSTON CELTICS,9.16,7.84,13.54,17.05,1.33,3.51,2.0,1.33,0.26,2.93,5.7,0.0,0.66,1.82
756,756,bridgmi02,Miles Bridges,CHARLOTTE HORNETS,HOME,INDIANA PACERS,LOSS,2110,6,7,2,3,4,4,2,5,4,1,0,3,4,17.6,2020-01-06,112.5,98.7,10.9,106.5,98.1,12.4,4,4,7,True,756,Miles Bridges,CHARLOTTE HORNETS,2020-01-06,HOME,INDIANA PACERS,3.11,2.56,6.67,10.56,0.56,3.89,2.0,2.0,2.56,5.78,2.11,0.56,0.56,0.56
