"Date","Opponent","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked"
"2020-01-20","WAS",100,100,28,57,0.49122807017543857,10,32,0.3125,0.3125,14,18,38,30,0,0.32142857142857145,0.375,1,0.3595505617977528,0.4992792134831461,0.48314606741573035,0.5102040816326531,8,6,0.10526315789473684,0,0
"2020-01-22","SAC",105,127,27,44,0.6136363636363636,12,29,0.41379310344827586,0.41379310344827586,37,18,36,30,6,0.3333333333333333,0.34615384615384615,0.8333333333333334,0.3972602739726027,0.4941945205479452,0.6164383561643836,0.6902173913043478,2,1,0.022727272727272728,0,0
"2020-01-24","MEM",98,112,28,59,0.4745762711864407,11,32,0.34375,0.3548387096774194,23,24,32,33,0,0.42857142857142855,0.4444444444444444,1,0.3516483516483517,0.5156977777777777,0.489010989010989,0.5285714285714286,2,4,0.06779661016949153,0,0
"2020-01-25","BKN",104,111,30,69,0.43478260869565216,13,35,0.37142857142857144,0.37142857142857144,12,16,44,36,3,0.26666666666666666,0.3076923076923077,0.9230769230769231,0.33653846153846156,0.4750394230769231,0.47596153846153844,0.4955357142857143,8,5,0.07246376811594203,0,0
"2020-01-27","CLE",98,100,26,49,0.5306122448979592,12,35,0.34285714285714286,0.34285714285714286,12,16,36,30,6,0.3076923076923077,0.3333333333333333,0.8333333333333334,0.4166666666666667,0.5280136904761905,0.5238095238095238,0.5434782608695652,4,6,0.12244897959183673,0,0
"2020-01-29","BKN",99,115,32,57,0.5614035087719298,10,26,0.38461538461538464,0.38461538461538464,21,36,28,21,9,0.5625,0.5806451612903226,0.7,0.3132530120481928,0.49438433734939763,0.5662650602409639,0.6117021276595744,2,7,0.12280701754385964,0,0
"2020-01-31","TOR",95,92,17,43,0.3953488372093023,11,36,0.3055555555555556,0.3142857142857143,25,14,20,33,0,0.4117647058823529,0.5,1,0.45569620253164556,0.5276583333333333,0.4240506329113924,0.48404255319148937,6,6,0.13953488372093023,1,0.027777777777777776
"2020-02-02","DEN",101,128,34,63,0.5396825396825397,14,31,0.45161290322580644,0.45161290322580644,18,40,28,39,3,0.5882352941176471,0.6666666666666666,0.9285714285714286,0.32978723404255317,0.5047494680851063,0.5851063829787234,0.6153846153846154,8,7,0.1111111111111111,0,0
"2020-02-03","MEM",94,82,26,72,0.3611111111111111,8,26,0.3076923076923077,0.3076923076923077,6,28,24,21,3,0.5384615384615384,0.6363636363636364,0.875,0.2653061224489796,0.5258081632653061,0.3877551020408163,0.40594059405940597,8,12,0.16666666666666666,0,0
"2020-02-05","PHX",92,116,34,67,0.5074626865671642,12,28,0.42857142857142855,0.42857142857142855,12,40,28,33,3,0.5882352941176471,0.6896551724137931,0.9166666666666666,0.29473684210526313,0.48567315789473686,0.5473684210526316,0.58,10,5,0.07462686567164178,0,0
