"Date","Opponent","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked"
"2020-01-24","MIA",99,122,27,59,0.4576271186440678,16,35,0.45714285714285713,0.45714285714285713,20,38,16,42,6,0.7037037037037037,0.7307692307692307,0.875,0.3723404255319149,0.4739372340425532,0.5425531914893617,0.5825242718446602,2,3,0.05084745762711865,1,0.02857142857142857
"2020-01-26","ORL",95,112,24,49,0.4897959183673469,13,30,0.43333333333333335,0.43333333333333335,25,20,28,30,9,0.4166666666666667,0.5,0.7692307692307693,0.379746835443038,0.5077215189873417,0.5506329113924051,0.6043956043956044,8,6,0.12244897959183673,1,0.03333333333333333
"2020-01-30","SAC",98,103,22,61,0.36065573770491804,13,31,0.41935483870967744,0.41935483870967744,20,26,18,39,0,0.5909090909090909,0.65,1,0.33695652173913043,0.5268086956521739,0.45108695652173914,0.504950495049505,4,8,0.13114754098360656,0,0
"2020-02-01","MIN",105,118,33,64,0.515625,12,34,0.35294117647058826,0.35294117647058826,16,26,40,21,15,0.3939393939393939,0.43333333333333335,0.5833333333333334,0.3469387755102041,0.5232664948453608,0.5204081632653061,0.5619047619047619,6,4,0.0625,0,0
"2020-02-03","SAS",100,108,28,57,0.49122807017543857,11,27,0.4074074074074074,0.4074074074074074,19,34,22,33,0,0.6071428571428571,0.6071428571428571,1,0.32142857142857145,0.5375541666666667,0.5297619047619048,0.574468085106383,0,9,0.15789473684210525,0,0
"2020-02-05","MIA",99,128,21,35,0.6,24,54,0.4444444444444444,0.4444444444444444,14,28,14,63,9,0.6666666666666666,0.7,0.875,0.6067415730337079,0.5517842696629214,0.6404494382022472,0.6597938144329897,2,2,0.05714285714285714,0,0
"2020-02-08","MIN",105,115,32,60,0.5333333333333333,9,26,0.34615384615384615,0.34615384615384615,24,30,34,27,0,0.46875,0.5172413793103449,1,0.3023255813953488,0.5524459302325582,0.5290697674418605,0.5867346938775511,6,3,0.05,0,0
"2020-02-09","CLE",103,133,41,57,0.7192982456140351,12,36,0.3333333333333333,0.3333333333333333,15,36,46,30,6,0.43902439024390244,0.4864864864864865,0.8333333333333334,0.3870967741935484,0.5453467741935484,0.6344086021505376,0.665,8,1,0.017543859649122806,0,0
"2020-02-11","PHI",98,103,26,59,0.4406779661016949,14,31,0.45161290322580644,0.45161290322580644,9,26,26,36,6,0.5,0.5,0.8571428571428571,0.34444444444444444,0.5076372222222223,0.5222222222222223,0.5364583333333334,0,6,0.1016949152542373,1,0.03225806451612903
"2020-02-13","BOS",125,133,35,75,0.4666666666666667,11,35,0.3142857142857143,0.3235294117647059,30,20,50,27,6,0.2857142857142857,0.3333333333333333,0.8181818181818182,0.3181818181818182,0.5012233944954129,0.4681818181818182,0.5196850393700787,10,6,0.08,0,0
