"Date","Opponent","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked"
"2020-02-07","PHX",99,91,18,37,0.4864864864864865,11,48,0.22916666666666666,0.23404255319148937,22,22,14,15,18,0.6111111111111112,0.7333333333333333,0.45454545454545453,0.5647058823529412,0.568882738095238,0.40588235294117647,0.4639175257731959,6,9,0.24324324324324326,0,0
"2020-02-09","UTA",96,113,29,53,0.5471698113207547,15,42,0.35714285714285715,0.36585365853658536,10,16,42,36,9,0.27586206896551724,0.2857142857142857,0.8,0.4421052631578947,0.5587925531914893,0.5421052631578948,0.56,2,4,0.07547169811320754,0,0
"2020-02-11","BOS",103,116,20,32,0.625,13,45,0.28888888888888886,0.28888888888888886,37,20,20,21,18,0.5,0.5,0.5384615384615384,0.5844155844155844,0.5792525974025974,0.512987012987013,0.6052631578947368,0,3,0.09375,1,0.022222222222222223
"2020-02-20","GSW",101,135,20,36,0.5555555555555556,25,49,0.5102040816326531,0.5102040816326531,20,20,20,63,12,0.5,0.5263157894736842,0.84,0.5764705882352941,0.5094982352941176,0.6764705882352942,0.7204301075268817,2,5,0.1388888888888889,2,0.04081632653061224
"2020-02-22","UTA",101,120,25,44,0.5681818181818182,20,48,0.4166666666666667,0.4166666666666667,10,12,38,42,18,0.24,0.2727272727272727,0.7,0.5217391304347826,0.5124847826086957,0.5978260869565217,0.6122448979591837,6,2,0.045454545454545456,0,0
"2020-02-24","NYK",105,123,27,38,0.7105263157894737,16,48,0.3333333333333333,0.3333333333333333,21,20,34,30,18,0.37037037037037035,0.37037037037037035,0.625,0.5581395348837209,0.5687581395348837,0.5930232558139535,0.6212121212121212,0,4,0.10526315789473684,4,0.08333333333333333
"2020-02-26","MEM",106,140,29,43,0.6744186046511628,23,50,0.46,0.46,13,14,44,45,24,0.2413793103448276,0.28,0.6521739130434783,0.5376344086021505,0.5505956989247311,0.6827956989247311,0.7142857142857143,8,3,0.06976744186046512,0,0
"2020-02-29","BOS",107,111,26,43,0.6046511627906976,15,55,0.2727272727272727,0.2727272727272727,14,10,42,36,9,0.19230769230769232,0.20833333333333334,0.8,0.5612244897959183,0.4981989795918368,0.49489795918367346,0.5285714285714286,4,6,0.13953488372093023,0,0
"2020-03-02","NYK",106,123,19,38,0.5,20,56,0.35714285714285715,0.35714285714285715,25,12,26,57,3,0.3157894736842105,0.35294117647058826,0.95,0.5957446808510638,0.5564191489361703,0.5212765957446809,0.5857142857142857,4,7,0.18421052631578946,0,0
"2020-03-05","LAC",104,105,28,55,0.509090909090909,7,42,0.16666666666666666,0.16666666666666666,28,26,30,18,3,0.4642857142857143,0.5,0.8571428571428571,0.4329896907216495,0.5361854166666666,0.39690721649484534,0.46875,4,6,0.10909090909090909,0,0
